subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned,pid_s
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","58 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 12, 58 Garvey Court",https://www.viewpoint.ca/cutsheet/202529729/1/Unit-12-58-Garvey-Court-Bedford,202529729,"Introducing The Summit on Garvey Court, the last cul-de-sac in this phase of The Parks of West Bedford. With 2,657 sq. ft. of living space, 4 bedrooms, and 3.5 bathrooms, this design is made for buyers who want serious main-floor presence and clearly defined living zones.The main level delivers in a big way with 9ft ceilings and multiple spaces that actually work for real life: a living room, family room, dining area, and kitchen, complete with a butler’s pantry and a dedicated office area. Whether you’re hosting, working from home, or spreading out as a family, this floor plan gives you options. Upstairs features 3 bedrooms, led by a standout primary suite with a custom tiled shower, freestanding tub, double sinks, and a walk-in closet that feels like a retreat. The lower level is designed to feel separate and private, offering its own tucked-away space. Here you’ll find a recreation room with wet bar rough-in, a bedroom, full bathroom, and plenty of flexibility for guests or extended family. The Summit is all about multiple living areas and a layout that adapts as life evolves. Secure your place in West Bedford’s most sought after master-planned community, now entering its final chapter.",2025-12-29,859900,"Unit 12, 58 Garvey Court",Bedford,B4B 2L1,4,4,[],41548173,Single Family,Detached,3 Level,22x46,N/A,4,3 / 1,"1,948 sqft","2,657 sqft","8,622 sqft","8,622 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Stone, Stucco, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate, Porcelain",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, See Remarks, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","97 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 39, 97 Garvey Court",https://www.viewpoint.ca/cutsheet/202529732/1/Unit-39-97-Garvey-Court-Bedford,202529732,"Introducing The Jade on Garvey Court, the newest and final release in The Parks of West Bedford. This is the home for buyers who want more room, more presence, and more flexibility. Offering just over 2,800 sq. ft. 4 bedrooms, 3/1 baths across 3 floors with a walkout lower level, The Jade delivers space in all the right places. The main floor makes a statement with 9ft ceilings, a mudroom and walk-in pantry, a 6ft kitchen island with overhang, and a sleek linear fireplace feature wall that anchors the living space. Large windows bring in abundant natural light in the open main floor space. Upstairs, three spacious bedrooms await, including a standout primary suite designed for those who want extra breathing room and is perfectly positioned to overlook the private backyard. The walkout lower level adds versatility with its own entrance if desired, a family room with wetbar rough-in, a bedroom, full bathroom, linen closet, generous storage, and 9ft ceilings - ideal for extended family. Cresco includes engineered hardwood flooring, quartz countertops, and a fully ducted heat pump with natural gas backup, plus many other premium finishes which are all built into the price. Bigger, brighter, and built to adapt- the Jade stands apart and is ready for Summer 2026!",2025-12-29,887900,"Unit 39, 97 Garvey Court",Bedford,B4B 2L1,4,4,[],41548447,Single Family,Detached,2 Level,22x52,N/A,4,3 / 1,"1,950 sqft","2,819 sqft","5,705 sqft","5,705 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Steel, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate, Porcelain","Heat Pump, Fireplace",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","108 Garvey Court, Bedford West, NS (NOVA SCOTIA)","Unit 22, 108 Garvey Court",https://www.viewpoint.ca/cutsheet/202600716/1/Unit-22-108-Garvey-Court-Bedford-West,202600716,"Cul-de-sac charm meets functional elegance in this stunning 4-bedroom Shaughnessy-built home. With 3 bedrooms upstairs and 1 on the lower level, there’s plenty of space for everyone. Step into the welcoming foyer with a convenient coat closet, then head up to your sun-drenched, open-concept kitchen, dining, and living area. A walk-in pantry with a sleek pocket door and a stylish powder room complete this level. Step outside through the patio doors onto your maintenance-free composite deck—perfect for relaxing or entertaining. Additional highlights include kitchen cabinets to the ceiling, oversized windows that flood the home with natural light, soft-close doors and drawers, a spacious kitchen island, engineered hardwood and ceramic flooring, a walk-up basement to the backyard, luxurious ensuite with custom shower, quartz countertops in both the kitchen and baths, basement wet bar, main floor natural gas fireplace, fully-ducted heat pump, natural gas hook ups and so much more. This home blends thoughtful design with everyday comfort—ready for you to move in and enjoy! Estimated closing mid-June.",2026-01-13,895000,"Unit 22, 108 Garvey Court",Bedford West,B4B 1L1,4,4,[],41548272,Single Family,Detached,2 Level,22x49-jog,N/A,4,3 / 1,"1,828 sqft","2,624 sqft","5,376 sqft","5,377 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Ceramic, Laminate",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in (single built-in)","Paved, Single (paved driveway)",No,N/A,"Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)","Wooded/Treed, Partial Cleared","Electrical, Cable, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","117 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 36, 117 Garvey Court",https://www.viewpoint.ca/cutsheet/202529731/1/Unit-36-117-Garvey-Court-Bedford,202529731,"Cresco proudly presents The Solace, set on Garvey Court - the newest and final street in this phase of The Parks of West Bedford. Tucked into a quiet cul-de-sac, this 4-bedroom detached home with walkout delivers 2,372 sq. ft. of elevated living with flexibility built in. The main level features the ""must haves"" - the 9ft ceilings, a spacious foyer, mudroom, and walk-in pantry, paired with premium finishes including quartz countertops, engineered hardwood flooring, and a fully ducted heat pump with natural gas backup. Clean lines, modern selections, and an open layout creating a space that works just as well for everyday life as it does for entertaining. The walkout lower level opens up even more possibilities with a full-size recroom with a wetbar rough-in, a bedroom, full bathroom and ample storage - ideal for guests, extended family, or future customization. Elegant, flexible, and built for real life - The Solace delivers more than expected and will be ready to move in for August of 2026!",2025-12-29,869900,"Unit 36, 117 Garvey Court",Bedford,B4B 2L1,4,4,[],41548413,Single Family,Detached,2 Level,22x50,N/A,4,3 / 1,"1,668 sqft","2,372 sqft","6,960 sqft","6,960 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Steel, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate, Porcelain",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","125 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 35, 125 Garvey Court",https://www.viewpoint.ca/cutsheet/202529730/1/Unit-35-125-Garvey-Court-Bedford,202529730,"Cresco proudly presents The Solace, set on Garvey Court - the newest and final street in this phase of The Parks of West Bedford. Tucked into a quiet cul-de-sac, this 4-bedroom detached home with walkout delivers 2,372 sq. ft. of elevated living with flexibility built in. The main level features the ""must haves"" - the 9ft ceilings, a spacious foyer, mudroom, and walk-in pantry, paired with premium finishes including quartz countertops, engineered hardwood flooring, and a fully ducted heat pump with natural gas backup. Clean lines, modern selections, and an open layout creating a space that works just as well for everyday life as it does for entertaining. The walkout lower level opens up even more possibilities with a full-size recroom with a wetbar rough-in, a bedroom, full bathroom and ample storage - ideal for guests, extended family, or future customization. Elegant, flexible, and built for real life - The Solace delivers more than expected and will be ready to move in for December of 2026!",2025-12-29,869900,"Unit 35, 125 Garvey Court",Bedford,B4B 2L1,4,4,[],41548405,Single Family,Detached,2 Level,22x50,N/A,4,3 / 1,"1,670 sqft","2,372 sqft","7,281 sqft","7,281 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Steel, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate, Porcelain",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","131 Garvey Court, Bedford West, NS (NOVA SCOTIA)","Unit 34, 131 Garvey Court",https://www.viewpoint.ca/cutsheet/202602021/1/Unit-34-131-Garvey-Court-Bedford-West,202602021,"Rooftight Homes proudly presents The ""Grace"", a beautifully designed 3,284 sq/ft two-storey home at the end of the newest cul-de-sac in The Parks of West Bedford. This spacious 5-bedroom, 3.5-bathroom home blends timeless architecture with modern functionality across three fully finished levels, complete with an attached garage and walkout basement. The main level is designed for both everyday living and effortless entertaining, featuring an open-concept kitchen, dining, and living area filled with natural light. A welcoming front entry with closet, discreet powder room, and private den add comfort and versatility, while a thoughtfully designed mudroom-style organizational space off the garage keeps coats, footwear, and daily essentials neatly tucked away. The dining area opens directly onto the back deck, creating seamless indoor-outdoor living. Upstairs, four generous bedrooms, a full main bath, and convenient laundry room provide ideal family function. The primary suite is a true retreat, showcasing a walk-in closet and spa-inspired 5-piece ensuite with dual vanities, a soaker tub, and a stand-alone shower. The walkout basement expands your living possibilities with a fifth bedroom, full bathroom, storage, and utility space that's perfect for guests, a home office, or additional family living.  Buyers will appreciate Rooftight’s high-quality standard finishes, along with a wide range of upgrade and customization options to truly make the home their own. Completion estimated 8 months from firm contract. The home comes with fully ducted heat pump and numerous upgraded fixture options.  Located in the highly sought-after Parks of West Bedford community, this home offers access to excellent schools, beautiful green spaces, playgrounds, and extensive walking trails. You’re just minutes from everyday conveniences in Bedford and Clayton Park, with quick access to Bedford South, Larry Uteck, and major commuter routes for easy travel throughout HRM.",2026-02-03,1200000,"Unit 34, 131 Garvey Court",Bedford West,B4B 2L1,5,4,[],41548397,Single Family,Detached,2 Level,51.4 x 28.4,N/A,5,3 / 1,"2,268 sqft","3,284 sqft","7,800 sqft","7,801 sqft","$320,000 (2026)",N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed","Tile, Laminate, Hardwood","Baseboard, Heat Pump, Fireplace, Ducted Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Built-in, 1.5, Heated, Wired (single, built-in, wired, heated.)","Paved, Double (garage, driveway)",No,N/A,"Air Exchanger, Ensuite Bath, See Remarks, Fireplace(s), HRV (Heat Recovery Ventilation)","Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","143 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 31, 143 Garvey Court",https://www.viewpoint.ca/cutsheet/202601628/1/Unit-31-143-Garvey-Court-Bedford,202601628,"Meet “Harper” a stunning, spacious home to be built on a quiet cul-de-sac on Garvey Court. This beautifully designed 5-bedroom, 4-bathroom, 3-level home offers nearly 3,200 sq. ft. of thoughtfully planned living space, combining modern comfort with elevated finishes throughout. The bright, open-concept main floor is ideal for both everyday living and entertaining, featuring a spacious living room, dining area, and a stylish kitchen with a large island, walk-in pantry, and easy access to the back deck, perfect for hosting family and friends. Upstairs, the luxurious primary suite provides a private retreat with a large walk-in closet and a spa-inspired 5-piece ensuite featuring a custom tiled shower with glass door and beautifully selected fixtures. Three additional bedrooms, a full bath, and a conveniently located laundry room complete the upper level. The fully finished basement adds exceptional versatility with a generous recreation room, fifth bedroom, full bathroom, and direct backyard access, ideal for guests, teens, or extended family. An 8-foot wet bar makes this level equally suited for entertaining. Thoughtful upgrades shine throughout the home, including two hardwood staircases, upgraded flooring and tile, enhanced cabinetry with added storage, stylish countertop selections, and a classic subway tile backsplash in the kitchen. Year-round comfort is ensured with a fully ducted all-electric heat pump system, while a natural gas fireplace adds warmth and ambiance to the main living space. Gas hookups for a range and BBQ provide extra convenience for those who love to cook and entertain. Nine-foot ceilings in the basement further enhance the sense of space and light. With its spacious layout, upscale finishes, and family-friendly design, the Harper model delivers the perfect blend of style and function in a desirable location in the newest cul-de-sac in The Parks of West Bedford. Secure your place on Garvey Court and bring your dream home to life.",2026-01-27,1200000,"Unit 31, 143 Garvey Court",Bedford,B4B 1L1,5,4,[],41548363,Single Family,Detached,"2 Level, 3 Level",47 x 26'8,N/A,5,3 / 1,"2,384 sqft","3,198 sqft","33,242 sqft","33,423 sqft","$320,000 (2026)",N/A,Fibreglass,"Stone, Wood Siding",Poured Concrete,"Full, Fully Developed","Tile, Laminate, Hardwood","Heat Pump, Ductless Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, 1.5 (attached)","Paved, Double (garage, driveway)",No,N/A,"Air Exchanger, Ensuite Bath, See Remarks, Fireplace(s), HRV (Heat Recovery Ventilation)","Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Bedford Highway, Halifax","520 Bedford Highway, Bedford, NS (NOVA SCOTIA)",520 Bedford Highway,https://www.viewpoint.ca/cutsheet/202601192/1/520-Bedford-Highway-Bedford,202601192,"Fully Renovated in 2019 to the studs with drywall, siding, plumbing, electric, flooring, windows, roofing, front & side deck and heating system; exterior walls and floors are foam insulated for energy efficiency heating and cooling and for sound reduction. 4 ductless heat pumps that reduce your power costs to average of $180/month, rough-ins for central vacuum. Joists are all doubled and bolted 2 x 10. Detached single garage is wired and has EV charger.  Two paved driveways with 8 parking spaces and a turn around space. On the main level, primary bedroom with modern ensuite, double sinks and tub/shower. Specious kitchen open to the dining room (or second bedroom) and a large living room currently configured and used as a home business space with windows viewing Bedford Basin. Mudroom/laundry on the main level and also a powder room. Livingroom currently used for home business. A spacious 2 bedroom apartment occupies the second floor, each with private bathrooms.  Large living room faces the water and has stunning view of bridge and Dartmouth skyline. Separate entrance and paring space.  Strong potential for in-home business or future commercial conversion, subject to zoning and municipal approvals. Rare combination of turn-key renovation, water views, parking capacity, and flexible use/rental income potential. One seller is a licensed broker with Sceles Realty Limited.",2026-01-19,1250000,520 Bedford Highway,Bedford,B3M 2L7,4,4,[],,Single Family,Detached,2 Level,44 x 18 + 21 x 20,75,4,3 / 1,"2,480 sqft","2,480 sqft","10,090 sqft","7,050 sqft","$753,800 (2026)",Yes,Asphalt Shingle,Vinyl,Poured Concrete,Undeveloped,"Ceramic, Laminate","Baseboard, Heat Pump",N/A,N/A,Electric,Municipal,Municipal,"Yes, Detached, Single, Wired (detached, single, wired)","Paved, Parking Space(s), Multiple Driveways (paved, parking spaces)",No,View: Harbour,"Alarm System, Secondary Suite, Ensuite Bath","Level, Sloping/Terraced","Electrical, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer, Washer/Dryer Combo",chattels negotiable,N/A,None,Sceles Realty Limited - Antigonish - D0090,Yes,N/A,No,"00290171, 40813396"
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Cresthaven Drive, Halifax","173 Cresthaven Drive, Halifax, NS (NOVA SCOTIA)",173 Cresthaven Drive,https://www.viewpoint.ca/cutsheet/202525515/1/173-Cresthaven-Drive-Halifax,202525515,"Stunning red-brick home in one of the best neighborhoods in Halifax! This elegant five-bedroom, three-bath home features an impressive wide frontage and grand curb appeal. Located in a top school district, it’s just a short walk to the 200-acre Hemlock Ravines Park, where you can enjoy scenic trails, fresh air and year-round outdoor activities. The main floor features a bright office, perfect for working from home. A bonus room above the garage can serve as a 6th bedroom, home gym, or kids’ rec room. The large utility/storage room in the basement offers great potential to add another full bath. Situated in a prime, family-friendly area close to parks, schools, and amenities, this home perfectly blends space, style, and an unbeatable location. New rear deck 2023, new Air Exchanger 2024. Act right away! Don't miss your chance to own this beautiful home and build your dream life in this sought-after family-friendly community!",2025-10-09,998000,173 Cresthaven Drive,Halifax,B3M 4S4,5,3,[],40363368,Single Family,Detached,2 Level,35.6 x 31.5 + 17 x 21,34,5,2 / 1,"2,912 sqft","3,782 sqft","7,000 sqft","7,000 sqft","$942,500 (2026)",N/A,Asphalt Shingle,"Stone, Wood Siding, Brick",Poured Concrete,Fully Developed,"Tile, Carpet, Laminate, Hardwood","Baseboard, Fireplace",Yes,N/A,Electric,Municipal,Municipal,"Yes, Detached, Double, Heated (detached, double, heated)","Paved, Double",No,N/A,"Air Exchanger, Water Jet Tub, Central Vacuum, Ensuite Bath, Wood Fireplace, HRV (Heat Recovery Ventilation)","Year Round road, Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer","fridge,dishwasher,stove,washer,dryer,microwave",N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Cutter Drive, Halifax","94 Cutter Drive, Halifax, NS (NOVA SCOTIA)",94 Cutter Drive,https://www.viewpoint.ca/cutsheet/202603037/1/94-Cutter-Drive-Halifax,202603037,"Welcome to this beautifully maintained 3 bedroom, 4 bathroom home in the highly desirable Royale Hemlocks community. Situated on a fully fenced lot close to schools, parks, and everyday amenities, this property offers the perfect balance of comfort and convenience being under 30 minutes from Downtown Halifax.  Inside the bright and spacious main level is filled with natural light and showcases gleaming hardwood floors, oversized windows, and elegant crown moulding. The kitchen features custom oak cabinetry, stainless steel appliances, and ample counter and storage space. The open concept layout flows effortlessly into the inviting living room with a cozy propane fireplace, along with a convenient powder room for guests. Upstairs, you’ll find 2 generously sized bedrooms, a charming balcony, and an impressive primary suite complete with a walkin closet and spa inspired ensuite.   This move-in-ready home combines space, style, and location—an exceptional opportunity in one of Halifax’s most sought-after neighbourhoods.",2026-02-19,719900,94 Cutter Drive,Halifax,B3M 4W5,3,4,[],41063157,Single Family,Detached,2 Level,39' x 26',20,3,2 / 2,"1,929 sqft","2,483 sqft","4,466 sqft","4,466 sqft","$717,900 (2026)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Tile, Carpet, Hardwood","Baseboard, Heat Pump, Ductless Cooling",Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Attached, Single, Heated (attached, single, heated)",Paved,No,N/A,"Air Exchanger, Alarm System, Ensuite Bath, Air Jet Tub, Propane Fireplace","Landscaped, Fenced","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",Appliances,N/A,Propane Tank,Keller Williams Select Realty,No,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Fathom Court, Halifax","7 Fathom Court, Halifax, NS (NOVA SCOTIA)",7 Fathom Court,https://www.viewpoint.ca/cutsheet/202527213/1/7-Fathom-Court-Halifax,202527213,"Great home in desirable Royale Hemlocks now being offered! This 3 Bedroom, 4 Bath, 2 story home is located on a family friendly cul-de-sac. Spacious design, with plenty of room for the growing family. Main floor features large living room, dining room, beautiful kitchen with lots of cupboard & counter space, main floor family room with propane fireplace and powder room. The primary bedroom with ensuite has a large walk-in closet. The upper level has two additional bedrooms and a second full bath. The lower level boasts a large rec room great for entertaining, laundry room and 4th bath. Built in garage for one vehicle, with extra storage space. Large, completely fenced in back yard perfect to keep children and pets safe. Wainscotting and crown moldings throughout with aggregate driveway makes this a showstopper home you do not want to miss! Upgrades since purchased in 2021: 3 heat pumps, exterior siding, bathroom stone countertop, kitchen back splash, interior painted. This home is close to all amenities including Transom Dr. tennis courts & playground, Canada Games Center, Clayton Park shopping center, Chain Lake Shopping, , Sunnyside Mall, restaurants and only minutes to downtown Halifax.",2025-11-04,719900,7 Fathom Court,Halifax,B3M 0A7,3,4,[],41221300,Single Family,Detached,2 Level,28 x 35,16,3,2 / 2,"1,908 sqft","1,908 sqft","4,004 sqft","4,005 sqft","$726,600 (2026)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Full, Fully Developed","Engineered Hardwood, Ceramic, Carpet","Baseboard, Heat Pump",N/A,N/A,"Oil, Propane",Municipal,Municipal,"Yes, Single, Built-in (built-in single)","Exposed Aggregate, Double (multiple cars in driveway)",No,N/A,"Air Exchanger, Central Vacuum","Cleared, Landscaped, Level, Fenced","Electrical, Cable, Telephone, High Speed Internet","Central Vacuum, Dishwasher, Microwave Rng Hd Combo, Stove",N/A,N/A,Propane Tank,Re/max Nova,Yes,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Fleetview Drive, Halifax","276 Fleetview Drive, Halifax, NS (NOVA SCOTIA)",276 Fleetview Drive,https://www.viewpoint.ca/cutsheet/202525253/1/276-Fleetview-Drive-Halifax,202525253,"Welcome to 276 Fleetview Drive! This beautiful well maintained custom home designed and built by the distinct quality homebuilder Shaughnessy. Finished on all 3 levels with a walk out basement, this home is modern and spacious offering 2700 squarefeet of living space. Features current design trends and functionality second to none. Enjoy stunning wood flooring and solidsurface countertops throughout, the main floor features a combined living and dining area, perfect for entertaining. A familyroom located off the kitchen boasts a natural gas fireplace, while the gleaming white kitchen with an abundance of cabinetsand counter space, plus a double-wide pantry leads to the new, customized back deck addition with a built-in hot tub; a$30,000 upgrade! Upstairs is a large primary bedroom suite complete with 4 piece ensuite, including a tiled shower, doublevanity and a water closet, with room for a makeup station. A good size walk-in closet completes this space. Two additionalbedrooms, a laundry room with great storage, and another 4 piece bathroom service the upstairs. The lower level of the homehas a fourth bedroom or home office space plus a cozy media room as well as access to the single built-in garage. You willlove all the finished storage this home enjoys. Fully ducted heat pump with natural gas and gas lines for stove, dryer andBBQ. A great location, convenient for shopping. Book your private viewing today!",2025-10-06,849900,276 Fleetview Drive,Halifax,B3M 0L8,4,4,[],41428285,Single Family,Detached,2 Level,22 x 43,7,4,3 / 1,"1,950 sqft","2,700 sqft","4,113 sqft","4,113 sqft","$879,500 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Carpet, Laminate, Hardwood","Forced Air, Heat Pump",Yes,N/A,Natural Gas,Municipal,Municipal,"Yes, Single, Built-in, Heated (single, built in, heated.)","Paved, Double",No,N/A,"Gas Stove(s), Alarm System, Ensuite Bath, Hot Tub, Fireplace(s), HRV (Heat Recovery Ventilation)","Year Round road, Cleared, Landscaped, Sloping/Terraced","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer - Gas, Refrigerator, Stove - Gas, Washer",N/A,N/A,None,Keller Williams Select Realty (branch),Yes,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Larry Uteck Boulevard, Halifax","102 Larry Uteck Boulevard, Halifax, NS (NOVA SCOTIA)",102 Larry Uteck Boulevard,https://www.viewpoint.ca/cutsheet/202601590/1/102-Larry-Uteck-Boulevard-Halifax,202601590,"Searching for a move-in-ready home with a great view? This impeccably maintained three bedroom executive townhome offers modern design, quality upgrades, and a truly exceptional setting. Ideal for first-time buyers, downsizers, or families seeking access to excellent schools, this well-located property provides convenient access to amenities and direct transit to downtown. Inside, the home showcases tasteful decor and a bright south-west exposure that captures sweeping views of the city, Bedford Basin, and the Harbour Bridges. Every detail has been carefully considered, with thoughtful upgrades and quality finishes throughout. The main living level features a powder room, and an open-concept layout designed for both everyday living and entertaining. Gleaming hardwood floors, large windows, and patio doors leading to the deck allow natural light to flood the space. The modern white kitchen is both functional and stylish, offering granite countertops, convenient mini-pantry and an inspiring space to cook and gather. Upstairs, hardwood flooring continues into the spacious primary bedroom, where vaulted ceilings, stunning views, and a walk-in closet create a serene retreat. The upscale ensuite feels like a private spa, complete with a Jacuzzi tub, quartz countertops, and beautifully updated tilework. A window seat overlooking the harbour provides the perfect place to relax and unwind. Two additional generously sized bedrooms and a full 4 piece bath complete this level. The lower level offers a versatile family room or home theatre, along with a laundry area and ample storage. With a walkout to the exterior and an attached garage perfect for a home gym, this level adds flexibility and functionality to the home.",2026-01-28,589900,102 Larry Uteck Boulevard,Halifax,B3M 4Y2,3,3,[],41118290,Single Family,Townhouse,2 Level,34 x 20,22,3,2 / 1,"1,360 sqft","1,667 sqft","2,034 sqft","2,034 sqft","$547,700 (2026)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Tile, Ceramic, Carpet, Laminate, Hardwood, Porcelain","Baseboard, Hot Water, Ductless Cooling",N/A,N/A,"Electric, Oil",Municipal,Municipal,"Yes, Attached, Single (attached)",Paved (driveway/garage access through condo driveway #116),No,"View: Harbour, View: Ocean","Air Exchanger, Alarm System, Water Jet Tub, Central Vac Roughed In",Landscaped,"Electrical, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer","Fridge, stove, microwave, dishwasher, washer, dryer",N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
