subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Vrege Court, Hammonds Plai","42 Vrege Court, Hammonds Plai, NS (NOVA SCOTIA)",42 Vrege Court,https://www.viewpoint.ca/cutsheet/202514727/1/42-Vrege-Court,202514727,"Welcome to a truly exceptional home designed for modern multi-generational living. Nestled on a beautifully landscaped 1.3-acre property, this custom-built 7,300+ sq.ft. sanctuary strikes the perfect balance of grandeur and comfort. Every inch of this meticulously maintained residence is crafted with quality, function, and family in mind. Step inside to discover oversized yet inviting rooms that blend open-concept living with private retreats for quiet moments. Whether hosting large gatherings or looking for peace, this home adapts to every occasion. At the heart of the home lies a stunning custom maple kitchen, complete with an expansive island, induction cooktop, and ample counter and storage space w/pantry. It flows seamlessly into an informal dining area and cozy family room featuring a propane fireplace and built-ins. Rich millwork throughout the main level adds a timeless touch, while the spacious living and dining rooms open to a grand, welcoming foyer. Head to each lvl via the elevator—yes, this home has one—connecting the lower level games room, main-level mudroom (off the 4-car garage), and top-level landing, which separates a private 1+ bedroom suite (ideal for extended family or guests) from the main sleeping quarters. The primary suite is a true retreat, boasting two walk-in closets, a propane fireplace, and a spa-inspired ensuite with water closet and double shower. Completing the upstairs is five more generously sized, sun-filled bedrooms-each offering lots of space and comfort. The fully finished lower level is an entertainer’s dream: enjoy movie nights in the soundproofed home theatre, host game nights in the billiards room w/ wet bar, or stay active in the home gym. This level also offers a full bath, an additional bedroom, and flexible space to meet your needs. Outside, the magic continues. Entertain effortlessly on the maintenance-free 64’ x 32’ composite deck, wrapped around a 32’ heated pool and 6per Beachcomber hot tub. This home has it all!",2025-06-16,1690000,42 Vrege Court,Hammonds Plains,B4B 1K2,8,5,[],41152513,Single Family,Detached,2 Level,83 x 43,16,8,4 / 1,"5,360 sqft","7,340 sqft","59,004 sqft (1.4 acres)","59,004 sqft (1.4 acres)","$1,357,500 (2025)",No,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Carpet, Laminate, Hardwood","Heat Pump, Ducted Cooling",N/A,Yes,Electric,Municipal,Septic,"Yes, Attached, Single, Triple, Heated (triple attached (34'7"" x 26'8"")and a single attached (15'11"" x 19'6""))","Exposed Aggregate, Parking Space(s), Multiple Driveways",No,N/A,"Alarm System, Above Ground Pool, Elevator, Central Vacuum, Ensuite Bath, Hot Tub, HRV (Heat Recovery Ventilation)","Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Central Vacuum, Cooktop, Dishwasher, Dryer, Freezer, Intercom, Oven - Electric, Refrigerator, Stove, Washer",N/A,N/A,None,Coldwell Banker Maritime Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","White Hills Run, Hammonds Plai","1255 White Hills Run, Hammonds Plai, NS (NOVA SCOTIA)",1255 White Hills Run,https://www.viewpoint.ca/cutsheet/202517909/1/1255-White-Hills-Run,202517909,"Neat as a pin and full of practical updates, including a new roof and a propane furnace, this home is one to put on your viewing list. Professionally painted throughout in a neutral palette, it offers a warm welcome and blank canvas for you! Hardwood flooring runs through the main level, while the second floor features bamboo. The layout suits family life, with three bedrooms up and a fourth down—ideal for guests, teens, or extended family. Eat-in kitchen with updated stainless steel appliances, including a gas range, and open to a large deck overlooking the yard. A sunken living room with a propane fireplace creates a comfortable setting for family gatherings while the formal dining room is perfect for Sunday dinners. The main floor den makes working from home a breeze. The walkout basement includes a rec room, 4th bedroom, and a flex room. Practical side entry, 2.5 baths, and main floor laundry room, round out the package. 2025 roof has a transferable warranty. Close to schools, amenities, recreation, some of our best beaches, and golf. Move-in-ready property with the space, flexibility, and upgrades buyers are looking for.",2025-07-17,649900,1255 White Hills Run,Hammonds Plains,B4B 1V4,4,3,[],40836280,Single Family,Detached,2 Level,35x26+12x6,22,4,2 / 1,"1,921 sqft","2,544 sqft","96,686 sqft (2.2 acres)","96,686 sqft (2.2 acres)","$625,100 (2025)",Potential,Asphalt Shingle,Vinyl,Poured Concrete,"Partially Developed, Walkout","Carpet, Laminate, Hardwood, Other","Baseboard, Fireplace, Window Cooling",Yes,N/A,"Electric, Propane",Drilled Well,Septic,"No, None",Paved,No,N/A,"Ensuite Bath, Air Jet Tub, Propane Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer - Electric, Microwave, Range - Gas, Refrigerator, Washer, Water Purifier, Water Softener","Appliances, Window Coverings, Window Air Conditioning Unit, Basement Shelving",N/A,Propane Tank,Domus Realty Limited,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","White Hills Run, Hammonds Plai","1829 White Hills Run, Hammonds Plai, NS (NOVA SCOTIA)",1829 White Hills Run,https://www.viewpoint.ca/cutsheet/202509777/1/1829-White-Hills-Run,202509777,"Originally built as the 2011 QEII Dream Home, this custom-built home sits on a private 1.86-acre lot and offers over 3,900 sq. ft. of finished living space, located in the beautiful Glen Arbour neighbourhood. This home includes two Glen Arbour golf privileges, bypassing the waitlist and offering direct access to membership, adding even more value to an already exceptional property. On the main floor, you'll find a spacious kitchen with a chef size fridge, ample counter space, and multiple dining areas, perfect for both entertaining and everyday living. The expansive primary suite includes a walk in closet and a luxurious ensuite featuring an air jetted soaking tub, glass shower, and double vanity. The two storey Great Room showcases a full wall of windows that frame the natural landscape and fill the space with light, complemented by a cozy propane fireplace. Upstairs, two generously sized bedrooms share a Jack and Jill bathroom, and both include walk-in closets. The fully finished walk out basement features 9 foot ceilings, a fourth bedroom, full bathroom, and a bonus room, ideal for a home office, studio, workout room or extra storage. Outside, enjoy the serenity of a large backyard that backs onto a small river, complete with a spacious deck perfect for summer evenings. This home checks all the boxes for luxury, comfort, and privacy in a prestigious golf course community.",2025-05-05,1099000,1829 White Hills Run,Hammonds Plains,B4B 2A8,4,4,[],41244518,Single Family,Detached,2 Level,"60'-10"" 52'-2""",14,4,3 / 1,"2,566 sqft","3,926 sqft","81,106 sqft (1.9 acres)","81,386 sqft (1.9 acres)","$929,000 (2025)",Potential,Asphalt Shingle,"Wood Siding, Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Carpet, Hardwood","Baseboard, Heat Pump, Hot Water, Fireplace",Yes,N/A,"Electric, Oil, Propane",Drilled Well,Septic,"Yes, Attached, Double, Heated (attached double car garage and heated.)",Paved,No,N/A,"Alarm System, Central Vacuum, Ensuite Bath, Air Jet Tub, Propane Fireplace","Year Round road, Level, Rolling, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Central Vacuum, Dishwasher, Dryer, Freezer, Microwave, Oven - Electric, Refrigerator, Washer, Water Purifier",N/A,N/A,Propane Tank,Sotheby's International Realty Canada,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Elizabeth Doane Drive, Bedford","139 Elizabeth Doane Drive, Bedford, NS (NOVA SCOTIA)",139 Elizabeth Doane Drive,https://www.viewpoint.ca/cutsheet/202519008/1/139-Elizabeth-Doane-Drive,202519008,"Welcome to this 5 bedroom, 4 bath dream home in Halifax's fastest growing community - Bedford West. This home screams elegance with its dream kitchen with natural gas cooktop, top of the line appliances, large dining room, amazing great room and the main floor even offers a den/office. Upstairs you will find the large Primary bedroom, large walk in closet and a spa like ensuite to pamper yourself.  The upper level offers 3 more good sized bedrooms, full bath and laundry.  The basement level offers a large rec/family room, 5th bedroom, full bath and walk out to the backyard.  For your climate controlled comfort the home is heated/cooled with a natural gas ducted heat pump system and a cosy fireplace for those winter nights.  You won't want to miss this one, make it the top of your list for viewing.",2025-07-29,1158800,139 Elizabeth Doane Drive,Bedford,B4B 1G5,5,4,[],41466376,Single Family,Detached,3 Level,38 x 47,3,5,3 / 1,"2,850 sqft","3,845 sqft","8,025 sqft","8,022 sqft","$952,500 (2025)",Potential,Asphalt Shingle,"Stone, Vinyl, Cementitious Board",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Ceramic, Laminate","Heat Pump, Fireplace",N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in (double built in)",Brick,No,N/A,"Ensuite Bath, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Microwave, Oven, Refrigerator, Stove, Washer",N/A,N/A,None,Verve Realty Group,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Helen Creighton Court, Bedford","30 Helen Creighton Court, Bedford, NS (NOVA SCOTIA)",30 Helen Creighton Court,https://www.viewpoint.ca/cutsheet/202514477/1/30-Helen-Creighton-Court,202514477,"This one’s got everything — and then some. An end-unit executive bungalow that delivers the lifestyle you've been dreaming of in a coveted community. With nearly 3,000 sq ft of expertly designed space, this home blends everyday functionality with head-turning style. Built just a few years ago this beauty greets you with serious wow-factor from the moment you step inside. Think soaring ceilings, sun-filled open-concept living, and gorgeous hardwood floors that set the tone for elevated main-level living. The kitchen? Total showstopper. Outfitted with quartz countertops, and a walk-in pantry spacious enough to handle your grocery hauls and midnight snack stash. The living and dining area is bright and welcoming, anchored by a cozy natural gas fireplace and leading out to a composite deck with sleek glass panels — your new go-to for coffee at sunrise or dinner al fresco. The dreamy primary suite offers direct access to the deck and a truly unique ensuite layout: two separate spaces. One features a luxurious soaker tub, glass shower, and sink; the second offers a double vanity, toilet, and private access to the walk-in closet. A second bedroom, a full bath, dedicated laundry room, and practical mudroom with entry from the garage complete this level. Downstairs, the walk-out basement is anything but basic — with two more bedrooms, a full bath, and a massive family room. There’s also another huge versatile flex space, plus plumbing rough-ins for a future kitchenette. Out back, enjoy a low maintenance yard that backs onto a tranquil lightly treed area. With a fully ducted heat pump, and a transferable Home Warranty, comfort and confidence come built in. All this, just minutes from parks, courts, trails, and the brand-new West Bedford School. It’s luxury, location, and lifestyle — all wrapped up in one stunning package.",2025-06-11,799900,30 Helen Creighton Court,West Bedford,B4B 0Z5,4,3,[],41496373,Single Family,Townhouse,Bungalow,32 x 56,4,4,3 / 0,"1,490 sqft","2,980 sqft","6,431 sqft","6,431 sqft","$760,600 (2025)",N/A,Asphalt Shingle,"Other, Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Laminate, Hardwood",Heat Pump,N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in (built-in single)","Concrete, Single",No,N/A,"Ensuite Bath, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Royal Lepage Anchor Realty,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Talus Avenue, Bedford","40 Talus Avenue, Bedford, NS (NOVA SCOTIA)",40 Talus Avenue,https://www.viewpoint.ca/cutsheet/202512612/1/40-Talus-Avenue,202512612,"Welcome to 40 Talus Avenue, a modern three-year-old residence nestled in West Bedford’s friendly neighbourhood. This 2,989 sq.ft. open-concept home welcomes you with gleaming hardwood floors, a chef’s kitchen trimmed in sleek quartz countertops, and a convenient double-car garage. Upstairs, unwind in your spacious primary suite—complete with a luxurious ensuite bath and a generous walk-in closet—while two additional bedrooms each boast their own sizable walk-in closets too! Downstairs, the fully finished basement offers a private bedroom, a full bathroom, and abundant storage for all your needs. Outside, entertain on the composite deck overlooking a beautifully landscaped backyard, perfect for summer barbecues or tranquil morning coffees. With the balance of the Atlantic Home Warranty included—and just minutes from top-rated schools, scenic park trails, the waterfront boardwalk, local shopping hubs, and Halifax Transit Express routes to downtown Halifax—40 Talus Avenue delivers the perfect blend of contemporary comfort and Bedford’s active, connected lifestyle. Book a showing today!",2025-05-28,929000,40 Talus Avenue,Bedford,B4B 1L7,4,4,[],41479262,Single Family,Detached,2 Level,28 x 51.5,3,4,3 / 1,"2,112 sqft","2,989 sqft","5,119 sqft","5,119 sqft","$868,900 (2025)",Potential,Asphalt Shingle,"Steel, Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate","Heat Pump, Fireplace",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in, Heated, Wired (double, built in, heated)","Exposed Aggregate, Double (paved, triple wide)",No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation), Central Vac Roughed In",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer - Electric, Microwave, Range - Gas, Refrigerator, Washer","Fridge, Stove, Dishwasher, Washer, Dryer",N/A,Alarm System,Viewpoint Realty Services Inc.,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Cairnstone Lane, Bedford","33 Cairnstone Lane, Bedford, NS (NOVA SCOTIA)",33 Cairnstone Lane,https://www.viewpoint.ca/cutsheet/202512077/1/33-Cairnstone-Lane,202512077,"Welcome to 33 Cairnstone Lane, a luxurious retreat nestled on a serene cul-de-sac in one of the most sought-after neighborhoods. This 6-bedroom home with a den boasts 4.5 baths and offers a harmonious blend of modern design and thoughtful craftsmanship. Step inside and be captivated by the open-concept living space, featuring quartz countertops, sleek finishes, and premium appliances that elevate every culinary experience. The heart of this home is perfect for family gatherings and entertaining alike. Venture outside to your personal backyard oasis, complete with a heated 30x14 in-ground pool and a sprawling 23ft deck, ideal for summer barbecues and quiet evenings under the stars.Beyond your doorstep, enjoy the best of nature and community. Stroll to Brookline Park, explore nearby walking trails, or immerse yourself in the beauty of Blue Mountain Wilderness. With frequent family-friendly events, the area is perfect for creating lasting memories.Experience luxury, tranquility, and community—all at 33 Cairnstone Lane. Your dream home awaits!",2025-05-23,1780000,33 Cairnstone Lane,Bedford,B4B 2G5,6,5,[],41492919,Single Family,Detached,2 Level,irregular,3,6,4 / 1,"3,304 sqft","4,711 sqft","22,568 sqft","22,559 sqft","$1,581,100 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,Fully Developed,"Ceramic, Laminate, Hardwood",Heat Pump,Yes,Yes,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Double (double attached)","Paved, Block (block paved)",No,N/A,"Ensuite Bath, In-Ground Pool, Fireplace(s), HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Cooktop, Dishwasher, Dryer, Washer",N/A,N/A,None,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Terradore Lane, Bedford","16 Terradore Lane, Bedford, NS (NOVA SCOTIA)",PUN-68A Puncheon Way,https://www.viewpoint.ca/cutsheet/202515526/1/PUN-68A-Puncheon-Way,202515526,"Welcome to the “Nora” model by Rooftight Homes, now available for pre-purchase in the upcoming newest phase of The Parks of West Bedford — starting at just $699,900!  This stylish ground-level entry townhouse offers three thoughtfully designed levels of living, perfect for today’s modern lifestyle.  *This is an end unit.*  Enjoy a well appointed standard always delivered by Rooftight Homes. Two elegant hardwood staircases, and solid surface countertops in every space—delivering both durability and contemporary flair.   Stay comfortable year-round with efficient electric baseboard heat and ductless heat pump in the main living room.   Buyers will appreciate the quality standard finishes as well as a selection of upgrade options available to personalize your home to your style. Discover the perfect blend of comfort, convenience, and customization in one of West Bedford’s most desirable communities.",2025-06-24,709900,PUN-68A Puncheon Way,Bedford,B4B 1S7,3,4,[],41300476,Single Family,Townhouse,"Townhouse, 2 Level",IRREG,N/A,3,2 / 2,"1,584 sqft","2,113 sqft","3,150 sqft","1,241,079 sqft (28 acres)","$257,700 (2025)",N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Tile, Laminate","Baseboard, Heat Pump, Ductless Cooling",N/A,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)","Paved, Double",No,N/A,"Air Exchanger, Ensuite Bath, HRV (Heat Recovery Ventilation)","Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Terradore Lane, Bedford","101 Terradore Lane, Bedford, NS (NOVA SCOTIA)","Unit 27, 101 Terradore Lane",https://www.viewpoint.ca/cutsheet/202425402/1/Unit-27-101-Terradore-Lane,202425402,"Cresco's newest 2-storey masterpiece sets the standard for luxury living on Terradore Lane in the Parks of West Bedford. Purchase now and collaborate directly with Cresco's design team to choose all your selections on this 3,546 sqft, 4-bed, 3.5-bath double car garage home with walkout basement. Premium upgrades include exposed aggregate driveway and front steps, engineered hardwood floor and hardwood staircases, quartz countertops throughout, tons of pot lights, a 60"" fireplace and floating cabinets feature a wall in the living room and much more. From the vaulted 14ft ceiling in the dining area to the chef's dream kitchen with an oversized island and butler's pantry, every feature exudes sophistication and functionality. Upstairs, you will enjoy the spacious primary suite with trey ceiling, oversized walk-in-closet, and custom ensuite showcasing a freestanding soaker tub and shower. The lower level offers versatility with a 4th bedroom, full bathroom and recreational room with walkout. Efficiency meets elegance with an EnerGuide rating high efficiency heat pump with natural gas and gas connections to the range and BBQ.",2024-10-25,1149900,"Unit 27, 101 Terradore Lane",Bedford,B4B 1S7,4,4,[],41520289,Single Family,Detached,2 Level,37.6x44,N/A,4,3 / 1,"2,461 sqft","3,546 sqft","12,303 sqft","12,303 sqft","$300,000 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Porcelain",Heat Pump,Yes,N/A,Natural Gas,Municipal,Municipal,"Yes, Double, Built-in (heated)",Exposed Aggregate,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Trekker Drive, Bedford","19 Trekker Drive, Bedford, NS (NOVA SCOTIA)",19 Trekker Drive,https://www.viewpoint.ca/cutsheet/202513657/1/19-Trekker-Drive,202513657,"Welcome to your future home in the highly sought-after West Bedford Brookline community! This property is perfectly situated in a prime location—just minutes away from top-rated schools, a variety of restaurants, supermarkets, banks, and more. This property comes with a perfect in-law suit with a kitchen and its very own basement entrance!  The neighborhood is designed for family-friendly living, featuring excellent amenities such as children’s playgrounds, pickleball courts, and scenic walking trails. Whether you’re raising a family or simply looking for a safe, vibrant, and convenient place to live, this home offers the perfect blend of comfort and accessibility.   Don’t miss this opportunity to live in one of the most desirable communities in the area!",2025-06-06,699900,19 Trekker Drive,Bedford West,B4A 0A1,4,4,[],41522921,Single Family,Townhouse,Townhouse,22x47.4,1,4,3 / 1,"1,641 sqft","2,296 sqft","4,286 sqft","4,286 sqft","$637,400 (2025)",N/A,Asphalt Shingle,"Other, Stone, Brick, Aluminium Siding",Poured Concrete,"Fully Developed, Walkout","Ceramic, Laminate, Hardwood",Heat Pump,N/A,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in (single)",Paved (2 cars),No,N/A,"Air Exchanger, Ensuite Bath, Intercom",Landscaped,"Electrical, Cable, Telephone, Natural Gas","Dishwasher, Dryer, Range, Refrigerator, Washer",All appliances,N/A,None,Royal Lepage Atlantic,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Puncheon Way, Bedford","129 Puncheon Way, Bedford, NS (NOVA SCOTIA)","Unit 52, 129 Puncheon Way",https://www.viewpoint.ca/cutsheet/202514362/1/Unit-52-129-Puncheon-Way,202514362,"READY TO MOVE IN! Cresco proudly presents The Baker on Puncheon Way, an elegant detached home in the heart of Brookline Park, The Parks of West Bedford. This newly constructed 2-storey design boasts 2,379 sqft of luxurious living space, featuring 3 bedrooms, 3.5 bathrooms, and the added convenience of a walkout basement. Superior features and finishes elevate the home's appeal, including a linear fireplace feature wall and the latest technology - a multi-zone fully ducted heat pump so you can control heat and cooling on each level! The flooring has been upgraded to engineered hardwood and porcelain tiles throughout, quartz countertops grace the kitchen and bathrooms, and an upgraded plumbing packages enhance the bathroom experience. Don't miss the chance to make The Baker your own, offering a harmonious blend of refined design and comfort.",2025-06-12,801900,"Unit 52, 129 Puncheon Way",Bedford,B4B 1S9,3,4,[],41520685,Single Family,Detached,2 Level,22 x 45,N/A,3,3 / 1,"1,688 sqft","2,379 sqft","7,467 sqft","7,467 sqft","$712,600 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated (single, built-in, heated)",Paved,No,N/A,"Ensuite Bath, See Remarks, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Element Court, Bedford","68 Element Court, Bedford, NS (NOVA SCOTIA)",68 Element Court,https://www.viewpoint.ca/cutsheet/202517777/1/68-Element-Court,202517777,"Welcome to 68 Element Court, where refined design meets everyday function. Nestled on a quiet cul-de-sac on an exceptionally large lot, this meticulously crafted home backs onto a lush greenbelt and walking trail—offering rare privacy and a true sense of escape. Step inside and feel the difference—this is not your typical new build. Warm wood tones, layered textures, and elevated details bring depth and character to every corner. The result is a space that feels custom, complete, and entirely turnkey. The thoughtful floor plan blends open gathering spaces with private retreats, offering flexibility for growing families, busy professionals, and those who love to entertain. The heart of the home is a warm, open living space wrapped in natural light, where a floor-to-ceiling stone fireplace with moody custom built-ins invites you to settle in. The kitchen is as functional as it is beautiful, with warm wood cabinetry, veined quartz, and an oversized island, while a walk-through pantry and mudroom combination adds both style and practicality. The spacious main-floor owner’s suite features a calming palette, luxurious ensuite, and a fully customized walk-in closet. A second bedroom or office, a highly functional laundry room, and another full bath complete this level with ease. The walk-out lower level includes 3 additional bedrooms—one generously sized for a home gym or hobby space—an office with french doors to maximize light, a spacious rec room with wet bar, and a third full bath. Premium comfort upgrades include two ducted heat pumps, on-demand hot water, smart home wiring, in-floor heat in all bathrooms, and multiple natural gas hookups, to name a few. Set on a lot that offers rare backyard privacy, where peaceful views of nature replace the usual backyard-to-backyard sightlines, and located in a coveted school district with parks, trails, shops, and everyday amenities—this is more than a new build, it’s a lifestyle, carefully crafted from the inside out.",2025-07-16,1729000,68 Element Court,Bedford,B4B 2K3,5,3,[],41507823,Single Family,Detached,Bungalow,"60'4"" x 54'6""",N/A,5,3 / 0,"2,155 sqft","4,002 sqft","37,237 sqft","37,237 sqft","$300,000 (2025)",N/A,"Asphalt Shingle, Metal","Stone, Brick, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate","Heat Pump, Fireplace, In Floor",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Double, Heated (double, attached (23' x 22' + jog))","Interlocking, Double (double, paving stones)",No,N/A,"Air Exchanger, Alarm System, Central Vacuum, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)","Landscaped, Partial Cleared","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Central Vacuum, Dishwasher, Dryer, Microwave, Range - Gas, Refrigerator, Washer, Wine Fridge",Appliances,N/A,None,Parachute Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Canoe Crescent, Hammonds Plai","103 Canoe Crescent, Hammonds Plai, NS (NOVA SCOTIA)",103 Canoe Crescent,https://www.viewpoint.ca/cutsheet/202513969/1/103-Canoe-Crescent,202513969,"Lakefront living is at your doorsteps at 103 Canoe Crescent, located in the sought-after Voyageur Lakes- where privacy and natural beauty converge. Perfectly positioned on 1.9 acres with an impressive 200 feet if pristine waterfront on the tranquil Baptizing Lake. This home features 4 bedrooms and 2/2 bathrooms with 4660 sqft of living space. This home commands attention with exterior projection lighting that accentuates its contemporary design, while a peaceful gravel path leading you toward the lake's edge. The breathtaking interior features floor-to-ceiling windows offer panoramic views of the lake. Upon entering the home, to your right, a vaulted-ceiling dining room adds grandeur and charm, while open riser stairs framed by a soaring 9-foot vertical window flood the space with natural light and architectural appeal. The open-concept kitchen is the center piece of the main level- sleek, modern, and thoughtfully designed-overlooking a bright living room anchored by a contemporary fireplace. Practical luxury shines in the spacious mudroom with built-in cabinetry off the garage, seamlessly flowing into a butler's pantry with a second sink and designated space for an additional fridge- ideal for entertaining and everyday living. The expansive glass-railed deck offers the ultimate indoor-outdoor connection, perfect for morning coffee, evening cocktails, or simply soaking in the peaceful lakefront surroundings. The primary bedroom is a private retreat, complete with a custom walk-in closet and a spa-like ensuite featuring a stand-along soaker tub, double vanity, and a luxurious rainfall shower. The upper level also includes a dedicated laundry room with custom cabinetry and a built-in sink for added convenience and style. Downstairs, the fully finished walkout basement is a retreat of its own, featuring a large rec room, stylish home office, built-in bar, amd a private spa complete with chaning rooms, shower area and a sauna.",2025-06-09,2395000,103 Canoe Crescent,Hammonds Plains,B4B 2P6,4,4,[],41528985,Single Family,Detached,2 Level,54.5x40.6,N/A,4,2 / 2,"3,265 sqft","4,660 sqft","83,239 sqft (1.9 acres)","83,239 sqft (1.9 acres)","$833,700 (2025)",N/A,Metal,"Steel, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double (attached, double)",Paved,Yes,"Access: Lake, View: Lake","Air Exchanger, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation), Sump Pump, Central Vac Roughed In",Partial Cleared,"Electrical, Cable, Telephone, High Speed Internet","Cooktop, Microwave Rng Hd Combo, Stove",N/A,N/A,None,Re/max Nova (halifax),No,N/A,No
