subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Canoe Crescent, Hammonds Plai","103 Canoe Crescent, Hammonds Plai, NS (NOVA SCOTIA)",103 Canoe Crescent,https://www.viewpoint.ca/cutsheet/202513969/1/103-Canoe-Crescent,202513969,"Lakefront living is at your doorsteps at 103 Canoe Crescent, located in the sought-after Voyageur Lakes- where privacy and natural beauty converge. Perfectly positioned on 1.9 acres with an impressive 200 feet if pristine waterfront on the tranquil Baptizing Lake. This home features 4 bedrooms and 2/2 bathrooms with 4660 sqft of living space. This home commands attention with exterior projection lighting that accentuates its contemporary design, while a peaceful gravel path leading you toward the lake's edge. The breathtaking interior features floor-to-ceiling windows offer panoramic views of the lake. Upon entering the home, to your right, a vaulted-ceiling dining room adds grandeur and charm, while open riser stairs framed by a soaring 9-foot vertical window flood the space with natural light and architectural appeal. The open-concept kitchen is the center piece of the main level- sleek, modern, and thoughtfully designed-overlooking a bright living room anchored by a contemporary fireplace. Practical luxury shines in the spacious mudroom with built-in cabinetry off the garage, seamlessly flowing into a butler's pantry with a second sink and designated space for an additional fridge- ideal for entertaining and everyday living. The expansive glass-railed deck offers the ultimate indoor-outdoor connection, perfect for morning coffee, evening cocktails, or simply soaking in the peaceful lakefront surroundings. The primary bedroom is a private retreat, complete with a custom walk-in closet and a spa-like ensuite featuring a stand-along soaker tub, double vanity, and a luxurious rainfall shower. The upper level also includes a dedicated laundry room with custom cabinetry and a built-in sink for added convenience and style. Downstairs, the fully finished walkout basement is a retreat of its own, featuring a large rec room, stylish home office, built-in bar, amd a private spa complete with chaning rooms, shower area and a sauna.",2025-06-09,2395000,103 Canoe Crescent,Hammonds Plains,B4B 2P6,4,4,[],41528985,Single Family,Detached,2 Level,54.5x40.6,N/A,4,2 / 2,"3,265 sqft","4,660 sqft","83,239 sqft (1.9 acres)","83,239 sqft (1.9 acres)","$833,700 (2025)",N/A,Metal,"Steel, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double (attached, double)",Paved,Yes,"Access: Lake, View: Lake","Air Exchanger, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation), Sump Pump, Central Vac Roughed In",Partial Cleared,"Electrical, Cable, Telephone, High Speed Internet","Cooktop, Microwave Rng Hd Combo, Stove",N/A,N/A,None,Re/max Nova (halifax),No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Canoe Crescent, Hammonds Plai","372 Canoe Crescent, Hammonds Plai, NS (NOVA SCOTIA)",372 Canoe Crescent,https://www.viewpoint.ca/cutsheet/202524740/1/372-Canoe-Crescent,202524740,"A show-stopping masterpiece - brand new construction with style, space, and sophistication. Step into luxury with this exceptional 5-bedroom, 3.5-bathroom new construction home that’s designed to impress at every turn. From the moment you enter the open-concept foyer, you’re greeted by stunning 20-foot ceilings in the grand living room, anchored by a striking fireplace and full-height windows that flood the space with natural light. At the heart of the home, is a chefs dream - boasting premium finishes, sleek cabinetry, and an expansive island. The custom kitchen by Mother Hubbard’s kitchens. Tucked just behind is a full butler’s pantry for effortless entertaining, and a mudroom that connects directly to your oversized triple-car garage. The bright and spacious dining room is ideal for hosting holidays and family gatherings, leading to your own private retreat - a luxurious primary suite with an impressive walk-in closet and a 5-piece spa-inspired ensuite that’s nothing short of breathtaking. On the opposite wing of the main level, you’ll find two generous bedrooms with a stylish Jack & Jill bathroom, as well as a dedicated home office that overlooks the backyard, perfect for remote work, and a convenient half bath nearby. Upstairs, a flexible open loft offers the perfect spot for a home gym, playroom, or study area, alongside two additional bedrooms, a full bath, and an expansive rec room that spans over the garage - giving you all the space your growing family could need. Property has been fully landscaped along with paved Driveway. Crafted with comfort, function, and elegance in mind, this home is the total package - a true showstopper you’ll be proud to call your own.",2025-10-01,1699900,372 Canoe Crescent,Hammonds Plains,B4B 2P5,5,4,[],41529280,Single Family,Detached,2 Level,108x62-jogs,N/A,5,3 / 1,"4,766 sqft","4,766 sqft","68,596 sqft (1.6 acres)","68,569 sqft (1.6 acres)","$250,000 (2025)",Potential,"Asphalt Shingle, Metal","Brick, Vinyl",Slab,None,"Tile, Vinyl Plank","Baseboard, Heat Pump, Ductless Cooling, Ducted Cooling",Yes,N/A,"Electric, Propane",Drilled Well,Septic,"Yes, Attached, Triple (triple)","Paved, Double (double, paved)",No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Cleared, Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Oven, Refrigerator, Stove - Gas, Washer, Wine Fridge",All appliances,N/A,Propane Tank,The Agency Real Estate Brokerage,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Canoe Crescent, Hammonds Plai","414 Canoe Crescent, Hammonds Plai, NS (NOVA SCOTIA)",414 Canoe Crescent,https://www.viewpoint.ca/cutsheet/202515067/1/414-Canoe-Crescent,202515067,"If brand-new construction with a 7-year warranty in prestigious Voyageur Lakes is on your wishlist, welcome to 414 Canoe Crescent. This thoughtfully designed home is tailored for modern family living, offering 4 bedrooms, 4.5 bathrooms, a dedicated home office, and nearly 2 acres of land to call your own. From the moment you arrive, the fresh landscaping, oversized driveway, and double car garage with epoxy floors set the tone for the elevated finishes that follow. Inside, soaring doors, a sun-drenched foyer, and neutral finishes create a warm, inviting space. A mudroom and powder room add everyday convenience just off the entry. The open-concept main level is made for entertaining - with seamless flow between the living, dining, and kitchen spaces. The kitchen is a showstopper, outfitted with premium Samsung appliances, quartz countertops, full-height cabinetry, and a generous island perfect for hosting. Step out to the oversized back deck, accessible from both the main living area and the primary suite, for uninterrupted views of your private backyard. The primary suite is a true retreat, complete with serene backyard views, a custom walk-in closet, and a spa-inspired ensuite featuring a freestanding tub, double basin vanity, and a luxurious walk-in shower. Two additional bedrooms and a stylish full bath round out the main level. Downstairs, you’ll find a sprawling rec room (with wet bar rough-in), two more spacious bedrooms, a private office with its own ensuite and walk-in closet, plus a full bath and beautifully designed laundry suite with custom cabinetry and sink.Whether you're after peace and privacy or an easy city commute, this property delivers the best of both worlds. Come experience the lifestyle at 414 Canoe Crescent - book your private showing today.",2025-06-19,1149900,414 Canoe Crescent,Hammonds Plains,B4B 2P5,4,5,[],41529058,Single Family,Detached,Split Entry,62 x 45 (+-jogs),N/A,4,4 / 1,"1,907 sqft","3,814 sqft","80,925 sqft (1.9 acres)","80,925 sqft (1.9 acres)","$250,000 (2025)",N/A,Asphalt Shingle,"Other, Brick, Vinyl, Concrete",Poured Concrete,Fully Developed,"Tile, Laminate","Baseboard, Heat Pump",N/A,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double, Heated, Wired (attached | double | 22'11"" x 23')",Paved,No,N/A,"Air Exchanger, Ensuite Bath, Balcony, HRV (Heat Recovery Ventilation), Sump Pump",Partial Cleared,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer",N/A,N/A,None,"Re/max Nova (halifax), Royal Lepage Atlantic",No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Belvar Drive, Hammonds Plai","LOT 834 Belvar Drive, Hammonds Plai, NS (NOVA SCOTIA)",834 Belvar Drive,https://www.viewpoint.ca/cutsheet/202525893/1/834-Belvar-Drive,202525893,"Imagine starting every day in a stunning home designed around your life style needs...Wake up to the serene sounds of nature, looking out to the beautiful vistas through your huge expanse of windows facing your private yard. Your beautifully detailed custom shower provides the perfect invigorating aromas tingling your senses until the smell of fresh brewed coffee takes over...your coffee station is well stocked & ready! Enjoy your seasonally changing vistas from every beautiful space in your great room with soaring ceiling, well appointed kitchen with huge pantry, spacious island with seating, dining space set for a crowd of family & friends, entertaining with the convenience of a separate bar space and of course a great flow to your outdoor space with huge covered patio area, overlooking the perfect pool location...this home truly has it all! Flow, space, highest quality finishes, tech savvy components for work ease & entertainment, recreational & games area, family space, and of course your private spaces for that all important ""you time""! One level living at it finest, designed for modern living now and into the future...book yourself time to explore all the options ReDesigns Construction offers in this exquisite life style home as well as other available options! Life is definitely better at the lake...McCabe Lake Estates awaits!*This is a new construction listing & all photos are work completed by ReDesigns Construction in various finished builds to show available finishes*",2025-10-14,1398800,834 Belvar Drive,Middle Sackville,B4B 2S6,4,4,[],41487752,Single Family,Detached,Bungalow,Irregular,N/A,4,3 / 1,"3,470 sqft","3,470 sqft","80,547 sqft (1.9 acres)","80,547 sqft (1.9 acres)","$150,000 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl","Slab, Poured Concrete",Other,"Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Triple, Heated (attached,triple, heated)",N/A,No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",N/A,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Waynesboro Avenue, Lucasville","130 Waynesboro Avenue, Lucasville, NS (NOVA SCOTIA)",130 Waynesboro Avenue,https://www.viewpoint.ca/cutsheet/202525880/1/130-Waynesboro-Avenue,202525880,"Welcome to HRM's newest gem wrapping the shores of iconic McCabe Lake and providing an amazing peaceful environment for your new custom build bungalow! This gorgeous lot is the perfect location across from the lake and surrounded by mature hardwoods enveloping you in nature as the backdrop to your stunning new bungalow. Luxurious one level living complete with soaring ceiling heights, expansive efficient windows, gorgeous gas fireplace sets the ambiance in the open concept great room. This kitchen is truly a dream to enjoy with the spacious pantry for amazing storage and tons of counter space complete with coffee bar, huge island with plenty of seating, solid wood cabinet components providing the highest quality to meet & exceed all your kitchen needs, and of course finished with the most beautiful stone counters...where beauty & function truly work together to provide the very best! Your primary bedroom suite with well appointed closet & the perfect ensuite bath is warm, welcoming and the perfect place to relax and unwind....the secondary bedrooms are well located to provide privacy & convenience plus share a second full bath. You will enjoy the convenient mud room with all the handy storage and the convenience of the connection directly from the 2 car garage through the mudroom to the pantry and the separate laundry room making even the mundane chores more enjoyable! This custom build home by ReDesigns Construction is so well designed for fabulous function, exquisite quality in every aspect, and invitingly beautiful to live in....yes you really can have it all! Book your viewing time and see the array of gorgeous properties ReDesigns has available in McCabe Lake Estates...and Welcome Home!!*This is a new construction listing & all photos are work completed by ReDesigns Construction in various finished builds to show available finishes*",2025-10-14,1239000,130 Waynesboro Avenue,Middle Sackville,B4B 2S6,3,4,[],41487828,Single Family,Detached,Bungalow,irregular,N/A,3,3 / 1,"2,980 sqft","2,980 sqft","90,029 sqft (2.1 acres)","90,029 sqft (2.1 acres)","$150,000 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Slab,None,"Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double (attached, heated, double)",N/A,No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",Level,"Electrical, Cable, High Speed Internet",N/A,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Waynesboro Avenue, Lucasville","181 Waynesboro Avenue, Lucasville, NS (NOVA SCOTIA)",181 Waynesboro Avenue,https://www.viewpoint.ca/cutsheet/202525625/1/181-Waynesboro-Avenue,202525625,"Imagine waking up in a stunning lakefront home where every day feels like vacationing in your custom designed & built new construction home with amazing lakefrontage on one of the best coves on fabulous McCabe Lake...boating, jet skis, water skiing, fishing, swimming all summer long...all the benefits of cottage living mere minutes to the city centre or the airport...life is better at the lake! Being built by award winning ReDesigns Construction assures you the very best in design, quality, attention to detail, technology, energy efficiency and so much more...truly the best combination of location, high quality build and lifestyle...home & cottage all under one well designed, quality built roof with all the amenities & lifestyle you've been dreaming of! This stunning bungalow features exquisite lake views, generously sized spaces ready to entertain family & friends and provide the ease of low maintenance for you with 4 bedrooms, 5 baths, soaring high ceilings in the great room & dining space, stunning well appointed kitchen ...all with beautiful lake views. Primary bedroom suite is a private oasis where you will love to unwind at the end of your busy day & provides ample space to relax in style plus a well positioned ensuite bath with all the luxury ready for you! The  lower level with walkout provides the ultimate in entertaining with bar, games area, entertainment spaces, additional bedroom spaces with adjoining baths, and the entire back of this property features expansive windows to enjoy your private oasis & lifestyle!. This sought after lake frontage is an amazing opportunity to own your own brand new piece of paradise...you truly will not want to leave home!  We can't wait to show you the details...call or message for additional info!*This is a new construction listing & all photos are work completed by ReDesigns Construction in various finished builds to show available finishes*",2025-10-09,2984000,181 Waynesboro Avenue,Middle Sackville,B4B 2S6,5,4,[],41487778,Single Family,Detached,Bungalow,irregular,N/A,5,3 / 1,"2,690 sqft","4,855 sqft","99,781 sqft (2.3 acres)","99,781 sqft (2.3 acres)","$150,000 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double, Heated (attached , heated)",N/A,Yes,"Access: Lake, View: Lake","Ensuite Bath, Balcony, Propane Fireplace, HRV (Heat Recovery Ventilation)",Level,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Marwood Drive, Lucasville","177 Marwood Drive, Lucasville, NS (NOVA SCOTIA)",177 Marwood Drive,https://www.viewpoint.ca/cutsheet/202525753/1/177-Marwood-Drive,202525753,"Welcome to HRM's newest & best kept secret, McCabe Lake Estates, bordering the shores of iconic McCabe Lake, phase 1 (of 7 phases) welcomes you to mature treed private lots ready to become your oasis as you arrive home to your newly built custom ReDesigns Construction  exquisite quality custom bungalow!!Step inside to the expansive high ceilings gracing the open concept great room bathed in natural light. The flow to the elegant spacious kitchen complete with huge pantry & massive island connecting your gorgeous dining space wrapped in windows!  The well organized mudroom greets family entering via the oversized double garage, your superb laundry room takes the mundane chore to almost be fun! Bedrooms are spacious with generous well designed closets, the primary suite captures private views of your nature filled lot while providing a private quiet space to relax, enjoy your soaker tub & custom shower...your closet is over the top with optimal storage elegantly keeping your wardrobe organized...so much to love here!. Lower level boasts huge windows & great natural light while providing the ultimate entertainment & family friendly spaces complete with games & tech areas plus a gorgeous bar, walkout to the yard, 2 additional bedrooms and well appointed full bath. And let's not forget the utilities that keep this gorgeous home warm & cozy in winter plus cool & enjoyable all summer! Custom designed for the best possible use of spaces providing the perfect backdrop for your wonderful family to make & share memories while providing the ultimate comfort for many years to come!*This is a new construction listing & all photos are work completed by ReDesigns Construction in various finished builds to show available finishes*",2025-10-10,1375800,177 Marwood Drive,Middle Sackville,B4B 2S6,4,3,[],41487679,Single Family,Detached,Bungalow,irregular,N/A,4,3 / 0,"2,015 sqft","3,680 sqft","86,534 sqft (2.0 acres)","86,534 sqft (2.0 acres)","$150,000 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double (attached, heated, double)",N/A,No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",Level,"Electrical, Cable, High Speed Internet",N/A,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","3 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 51, 3 Garvey Court",https://www.viewpoint.ca/cutsheet/202523595/1/Unit-51-3-Garvey-Court,202523595,"Meet ""Rosemary"", a 2-storey home situated on Garvey Court in the Parks of West Bedford. With 4 bedrooms, 3 upstairs plus one in the lower level, and 3.5 bathrooms, this home is a beacon of comfort and style. The main floor welcomes you with an expansive open concept layout seamlessly connecting the living room, dining room, and kitchen. Enjoy cozy evenings in the living room or step out onto the back deck, perfect for entertaining. Upstairs, discover the comfort of 3 bedrooms, including a primary suite complete with a spacious walk-in closet and ensuite bath. Downstairs you'll find the 4th bedroom, full bathroom, and a walkout to the backyard. Located in the newest phase of the Brookline Park community, this property is not just a home but a statement. Experience the pinnacle of West Bedford living with unparalleled amenities and a serene neighborhood ambiance. While this home has yet to be built similar models are available to see in the Parks of Lake Charles.",2025-09-17,809900,"Unit 51, 3 Garvey Court",Bedford,B4B 2L1,4,4,[],41548561,Single Family,Detached,2 Level,24' x 42'4,N/A,4,3 / 1,"1,631 sqft","2,324 sqft","3,500 sqft","6,466 sqft",$0 (2025),N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Tile, Laminate","Baseboard, Heat Pump, Ductless Cooling",N/A,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (attached, single, heated)","Paved, Double (garage, driveway)",No,N/A,"Air Exchanger, Ensuite Bath, HRV (Heat Recovery Ventilation)","Cleared, Wooded/Treed, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","4 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 1, 4 Garvey Court",https://www.viewpoint.ca/cutsheet/202523795/1/Unit-1-4-Garvey-Court,202523795,"Discover modern comfort and flexibility in the ""Becca"" model in the newest phase of  The Parks of West Bedford. This ground-level entry home redefines convenience and style with a host of desirable features.  Step into luxury on Hydroplank Laminate flooring spanning all three levels, complemented by two elegant hardwood staircases. Solid surface countertops grace every space, ensuring both durability and aesthetic appeal throughout.  Enjoy new home living! Electric baseboard heat is complemented by ductless heat pumps in key living spaces, providing efficient climate control year-round. Even at the base price of $749,900 the Becca model is listed to include several upgrade packages which include no carpet, second heat pump, widened selection of countertops & cabinetry, kitchen backsplash, comfort height countertops and so much more!   This home is not currently built and the Buyer will be able to make several selections, as the construction continues the amount of choices a Buyer has for upgrades, colours, and finishes will diminish. Act early to build your home your way!",2025-09-19,749900,"Unit 1, 4 Garvey Court",Bedford,B4B 2L1,3,4,[],41548066,Single Family,Detached,2 Level,22x38,N/A,3,2 / 2,"1,584 sqft","2,161 sqft","3,500 sqft","10,337 sqft",$0 (2025),N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Laminate","Baseboard, Heat Pump, Ductless Cooling",N/A,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (built-in, single, heated, wired)","Paved, Double (garage, driveway)",No,N/A,"Air Exchanger, Ensuite Bath, HRV (Heat Recovery Ventilation)","Wooded/Treed, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet",None,4 UPGRADE PACKAGES INCLUDED IN LIST PRICE,N/A,None,Royal Lepage Atlantic,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","7 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 50, 7 Garvey Court",https://www.viewpoint.ca/cutsheet/202523593/1/Unit-50-7-Garvey-Court,202523593,"Meet Haley! An adorable new 2-storey model presented by Rooftight Homes on Garvey Court in The Parks of West Bedford. This 4 bedroom 3.5 bathroom layout efficiently utilizes over 2200 sq/ft of luxurious living space.   The warm open concept kitchen and living room on the main level has access to the back deck off the dining area, a main floor powder room, and access to the garage. Upstairs you will find 3 bedrooms including the primary bedroom with ensuite bathroom, the main bathroom, and laundry. Downstairs you will find the fourth bedroom, rec space, utility room, and storage. Carpetless on all levels with hardwood staircases - there are several other options to choose from if purchasing pre-construction! This model also includes upgrades such as hydroplank throughout, 2 hardwood staircases, 2 ductless heat pumps, and upgraded cabinetry (ask for details of our cabinetry Silver Package).   Located in the prestigious Brookline Park community, this property is not just a home but a statement. Experience the pinnacle of West Bedford living with unparalleled amenities and a serene neighborhood ambiance.",2025-09-17,809900,"Unit 50, 7 Garvey Court",Bedford,B4B 2L1,4,4,[],41548553,Single Family,Detached,2 Level,22' x 43'4,N/A,4,3 / 1,"1,533 sqft","2,204 sqft","3,500 sqft","4,740 sqft",$0 (2025),N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Tile, Laminate","Baseboard, Heat Pump, Ductless Cooling",N/A,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (attached, single, heated)","Paved, Double",No,N/A,"Air Exchanger, Ensuite Bath, HRV (Heat Recovery Ventilation)","Cleared, Wooded/Treed, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","11 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 49, 11 Garvey Court",https://www.viewpoint.ca/cutsheet/202523591/1/Unit-49-11-Garvey-Court,202523591,"Meet Brynn! This striking 2-storey, 4 bedroom, 3 and a half bathroom home in the heart of The Parks of West Bedford. The list of features is long, to highlight a few: single attached garage, quartz countertops, spacious pantry, walk out basement, ductless heat pumps, 3 ample bedrooms upstairs including a large primary bedroom with walk in closet & beautiful 5 piece ensuite, hardwood staircases, a 4th bedroom downstairs, large recreation room, and so much more! Located in the prestigious Brookline Park community, this property is not just a home but a statement. Experience the pinnacle of West Bedford living with unparalleled amenities and a serene neighborhood ambiance. Purchase as a pre-construction home and you will be able to choose from a variety of selections and upgrade options! While there is not currently a model finished in the Parks of West Bedford there is an information centre located at 2 Pearlgarden Close to visit to learn more about the builder and this incredible build!",2025-09-17,879900,"Unit 49, 11 Garvey Court",Bedford,B4B 2L1,4,4,[],41548546,Single Family,Detached,2 Level,22'x47',N/A,4,3 / 1,"1,753 sqft","2,503 sqft","3,500 sqft","4,640 sqft",$0 (2025),N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,Walkout,"Tile, Laminate","Baseboard, Heat Pump, Ductless Cooling",N/A,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (built-in, single, wired, heated)","Paved, Double (garage, driveway)",No,N/A,"Air Exchanger, Ensuite Bath, HRV (Heat Recovery Ventilation)","Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Bosun Run, Halifax","125 Bosun Run, Halifax, NS (NOVA SCOTIA)",125 Bosun Run,https://www.viewpoint.ca/cutsheet/202525984/1/125-Bosun-Run,202525984,"Welcome to this well maintained Townhome, located in a family friendly oriented neighbourhood near shopping, transit, schools, trails & walking distance to playgrounds and 2 playfields. The main level of this lovely Townhome features 9 ft ceilings, an open concept dining/kitchen area complete with a walk-in pantry, large island, natural gas fireplace. A spacious living room & a 2 piece bath. The upper level offers a huge master bedroom, extra large closet & ensuite. The upstairs also includes 2 other large bedrooms & a 4 piece bath. Lower level has a large rec room (presently used as an office), a powder room and mechanical room & a walkout to the backyard. Note the gorgeous fenced backyard oasis that offers flower beds, 2 stone areas one with a Gazebo with stone to cover to escape the sun on an extreme hot days, and a smaller stone area let's you enjoy the sun, a sizeable deck with electric awning, a swimming pool from McBurneys pools and spa’s and is 12’ (could be removed if someone did not wanted it), hot tub & natural gas heat & hot water “battery power backup wall from Ns Power.”  which provides immediate backup power in the event of a power failure. This immediately kicks in on its own.",2025-10-15,679900,125 Bosun Run,Halifax,B3M 0J3,3,4,[],41426032,Single Family,Townhouse,2 Level,42 x 21 +Jog,10,3,2 / 2,"1,634 sqft","2,000 sqft","4,366 sqft","4,366 sqft","$635,200 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Ceramic, Carpet, Hardwood","Baseboard, Furnace, Fireplace",Yes,Yes,Natural Gas,Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (attached single heated)","Concrete, Single (single driveway fits 2 cars)",No,N/A,"Gas Stove(s), Air Exchanger, Above Ground Pool, Ensuite Bath, Hot Tub, Fireplace(s), Gazebo, HRV (Heat Recovery Ventilation), Central Vac Roughed In","Year Round road, Cleared, Landscaped, Level, Fenced","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Dryer - Electric, Freezer - Chest, Microwave, Microwave Rng Hd Combo, Oven - Gas, Range - Gas, Refrigerator, Stove - Gas, Washer","window dressings, app., garage door opener",N/A,None,Century 21 Trident Realty Ltd.,Yes,N/A,No
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Brigadier Court, Halifax","5 Brigadier Court, Halifax, NS (NOVA SCOTIA)",5 Brigadier Court,https://www.viewpoint.ca/cutsheet/202526311/1/5-Brigadier-Court,202526311,"Welcome to 5 Brigadier Court in Larry Uteck! This beautifully maintained three-bedroom townhome offers a functional layout ideal for family living, perfectly situated near schools, parks, and a variety of amenities. Filled with natural light throughout, the spacious living room flows seamlessly into the updated white kitchen. The open concept design connects the dining and lounging areas and makes entertaining easy. The ductless heat pump provides efficient heating/cooling for year round comfort. The walkout leads to a large back deck with views of the Bedford Basin. Upstairs, the primary retreat features a full ensuite, walk-in closet, and a second ductless heat pump. Two additional bedrooms, a full bathroom and a laundry room complete this level. The lower level offers a cozy family room perfect for movie nights, a half bath, and convenient garage access. With thoughtful upgrades and meticulous care, this property is ready for you to call home. A terrific find for $569,900!",2025-10-22,569900,5 Brigadier Court,Halifax,B3M 4Y4,3,4,[],41155029,Single Family,Townhouse,2 Level,20x40,20,3,2 / 2,"1,600 sqft","1,950 sqft","2,917 sqft","2,917 sqft","$546,200 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Hardwood","Baseboard, Heat Pump",N/A,N/A,Electric,Municipal,Municipal,"Yes, Attached, Single (attached, single)",Paved,No,View: Harbour,"Air Exchanger, Water Jet Tub, Central Vacuum, Ensuite Bath",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Range, Refrigerator, Washer",All Appliances,N/A,None,Royal Lepage Atlantic,Yes,N/A,No
