subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned,pid_s
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Bristolton Avenue, Bedford","72 Bristolton Avenue, Bedford, NS (NOVA SCOTIA)",72 Bristolton Avenue,https://www.viewpoint.ca/cutsheet/202603841/1/72-Bristolton-Avenue-Bedford,202603841,"Welcome to 72 Bristolton Avenue in Brookline Park, located in the highly desirable community of West Bedford. This EnergyStar 2-storey home offers approximately 3,900 sq. ft. of finished living space and sits on an oversized corner lot. The open-concept main level is thoughtfully designed for modern living and entertaining, featuring a spacious living room with fireplace, a bright dining area, and a beautifully appointed kitchen with an oversized island, walk-in pantry with sink, hard surface countertops, and glass backsplash. Engineered hardwood flooring extends throughout the main and upper levels, complemented by stylish light fixtures and quality finishes. Upstairs offers four generously sized bedrooms, including two with ensuite baths, plus an additional full bathroom. The primary suite features a spa-inspired ensuite with floating cabinetry and under-cabinet lighting. A full laundry room with sink and ample storage completes this level. The fully finished lower level provides a spacious rec room, media room, fifth bedroom, full bath, and additional storage space, ideal for extended family or guests. Exterior highlights include an exposed aggregate double driveway, and a composite back deck with glass railing and privacy wall. Heated with a fully ducted heat pump system and integrated HRV for energy-efficient comfort. Nestled near parks, scenic walking trails, schools, and everyday amenities, this home offers an outstanding opportunity to live in one of the area’s most desirable neighbourhoods.",2026-03-04,1249000,72 Bristolton Avenue,Bedford,B4B 1S8,5,5,[],41466202,Single Family,Detached,2 Level,35x44,5,5,4 / 1,"2,814 sqft","3,895 sqft","10,567 sqft","10,567 sqft","$1,142,100 (2026)",N/A,Asphalt Shingle,"Steel, Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Ceramic, Laminate",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in, Heated (double, built-in, heated)","Exposed Aggregate, Double",No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Wooded/Treed","Electrical, Natural Gas, High Speed Internet","Cooktop - Gas, Dishwasher, Dryer, Microwave, Oven, Washer",N/A,N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Helen Creighton Court, Bedford","47 Helen Creighton Court, Bedford, NS (NOVA SCOTIA)",47 Helen Creighton Court,https://www.viewpoint.ca/cutsheet/202601475/1/47-Helen-Creighton-Court-Bedford,202601475,Tree lined south west facing sunny rear Yard. 47 Helen Creighton Court in Brookline Park has a forward thinking design in a collection of bungalow townhouses.  This property was designed with function and comfort in mind with three bedrooms and three bathrooms. The property also features a single attached garage.  Book today to view!,2026-01-26,779800,47 Helen Creighton Court,Bedford,B4B 0Z6,3,3,[],41498858,Single Family,Townhouse,Bungalow,32 x 56,5,3,3 / 0,"1,530 sqft","2,980 sqft","5,514 sqft","5,512 sqft","$706,200 (2026)",Potential,Asphalt Shingle,"Other, Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Laminate, Hardwood","Baseboard, Heat Pump",N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Single (single attached.)",Paved,No,N/A,N/A,N/A,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",N/A,All appliances,N/A,None,Verve Realty Group,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Talus Avenue, Bedford","45 Talus Avenue, Halifax, NS (NOVA SCOTIA)",45 Talus Avenue,https://www.viewpoint.ca/cutsheet/202603820/1/45-Talus-Avenue-Halifax,202603820,"Welcome to this stunning 4-bedroom 3.5-bath home in one of West Bedford’s most sought-after communities, within the highly desirable West Bedford School (PP-12) and CPA High school catchment. This thoughtfully designed layout features a fully above-grade basement with 9foot ceilings, offering exceptional natural light and a walkout to a private backyard.Perfect for relaxing or entertaining. This home is equipped with premium natural gas features, including a gas stove, gas BBQ hookup, and gas fireplace. Enjoy year-round comfort with a ducted heat pump system with natural gas backup. Inside, you’ll find carpet-free flooring throughout, elegant quartz countertops.A bright, spacious open-concept kitchen, dining, and living area designed for both everyday living and entertaining. The main floor features a good-size office that can be used as a home office, family room or even a 5th bedroom for larger family. For added peace of mind, the property includes approximately two years remaining on the transferable new home warranty. A perfect blend of comfort, efficiency and modern design, 45 Talus is not to be missed!",2026-03-04,975000,45 Talus Avenue,Halifax,B4B 1T9,4,4,[],41479304,Single Family,Detached,2 Level,24 x 47.8,5,4,3 / 1,"2,216 sqft","3,012 sqft","6,243 sqft","6,243 sqft","$858,800 (2026)",Potential,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Laminate, Hardwood",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Built-in, 1.5 (1.5 car garage, built in)","Paved, Double (paved, double)",No,N/A,"Air Exchanger, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation), Central Vac Roughed In","Year Round road, Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dryer - Electric, Range - Gas, Refrigerator, Stove - Gas, Washer",N/A,N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Talus Avenue, Bedford","149 Talus Avenue, Bedford West, NS (NOVA SCOTIA)",149 Talus Avenue,https://www.viewpoint.ca/cutsheet/202604127/1/149-Talus-Avenue-Bedford-West,202604127,"If you are looking for a home in West Bedford look no further, book a private viewing of this 3100 sqft 2 story 4 bedroom, 4.5 bathroom home today. This unique design is complete with 3 primary bedrooms (yes, each bedroom has its own ensuite!). The main floor is open concept which is ideal for entertaining - and there is also a designated office on the main floor offering the privacy and sunlight. The main floor is completed with the chic powder bath, kitchen offering plenty of space with the cabinets to the ceiling and walk-in pantry, dining room and grand living room including the 60"" fireplace overlooking the treed backyard. You will benefit from the extra space the lower level offering a multi-purpose rec room, 4th bedroom, 4th full bath and storage space. Heated with a high efficiency fully ducted heat pump with natural gas back up and NG hookups to the stove and BBQ. Upgrades included: Cresco’s luxury plumbing package, chimney style chef’s range hood, glass backsplash, Hard surface countertops in kitchen and all baths. Outside upgrades include composite front and back decking, exposed aggregate driveway, and and a 4 zone irrigation system. Come see this property you wont be disapointed.",2026-03-09,1029900,149 Talus Avenue,Bedford West,B4B 1T9,4,5,[],41493297,Single Family,Detached,2 Level,44 x 30,4,4,4 / 1,"2,346 sqft","3,107 sqft","6,315 sqft","6,315 sqft","$970,500 (2026)",Potential,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Laminate, Hardwood",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, 1.5 (attached)",Double,No,N/A,"Air Exchanger, Ensuite Bath, Electric Fireplace",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Fitzgerald Realty Ltd.,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Talus Avenue, Bedford","220 Talus Avenue, Bedford, NS (NOVA SCOTIA)",220 Talus Avenue,https://www.viewpoint.ca/cutsheet/202602653/1/220-Talus-Avenue-Bedford,202602653,"220 Talus is the one you've been waiting for! A truly stunning, 3-year-old Cresco custom build set on one of the most desirable and expansive lots in all of Brookline—at close to 16,000 sq/ft, it’s almost triple the size of the avg lot in the neighbourhood. This rare gem backs onto the protected Blue Mountain Birch Cove Wilderness Area, offering a direct path and truly unmatched backyard access to one of Nova Scotia’s most breathtaking trail systems. Inside, the attention to detail is evident in every corner. Enjoy beautiful engineered hardwood flooring, custom tiled backsplashes and top-of-the-line finishes and black stainless steel appliances. Step outside to your full-length composite back deck, complete with a staircase leading down to the spacious, landscaped backyard—a perfect setup for family gatherings or future outdoor upgrades. Upstairs you’ll love having laundry on the upper level, but you’re really going to love that each bedroom comes with its very own dedicated ensuite! No more sharing sinks or bathrooms! Downstairs, the walkout basement is an entertainer’s dream, featuring a gorgeous custom wet bar and seamless walkout patio doors to the outdoors. The oversized double car garage provides ample space for vehicles and storage. This home is also future-ready, with 400 amp service, roughed-in electrical for a future in-ground pool, solar panel readiness, and two EV charging stations already in place. Truly a one-of-a-kind opportunity in West Bedford. Don’t miss your chance—homes like this don’t come around often!",2026-02-12,1219900,220 Talus Avenue,Bedford,B4B 2G3,4,5,[],41504655,Single Family,Detached,2 Level,32' * 44',3,4,4 / 1,"1,943 sqft","3,116 sqft","15,837 sqft","15,830 sqft","$944,200 (2026)",Potential,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Engineered Hardwood, Ceramic, Laminate","Heat Pump, Ducted Cooling",N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Double, Heated, Wired (attached, double, wired, heated.)","Exposed Aggregate, Double (double, paved.)",No,N/A,"Ensuite Bath, HRV (Heat Recovery Ventilation), Central Vac Roughed In","Landscaped, Level","Electrical, Cable, Telephone, High Speed Internet","Dryer, Range - Gas, Refrigerator, Washer, Wine Fridge","Fridge, range, dishwasher, washer, dryer, bar fridge",N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Cairnstone Lane, Bedford","89 Cairnstone Lane, Bedford, NS (NOVA SCOTIA)",89 Cairnstone Lane,https://www.viewpoint.ca/cutsheet/202603955/1/89-Cairnstone-Lane-Bedford,202603955,"Welcome to 89 Cairnstone Lane, located in the sought-after serene neighbourhood of West Bedford.  This five bedroom, six bathroom property will impress you the moment you walk in.  This luxury home has outstanding craftsmanship in every detail.  The open-concept living space featuring stunning countertops, beautiful finishes, appliances and quality building materials.  The family room has lots of windows that flood the room with sunshine and warmth and is the central focus for gatherings, or for relaxing.  The property also features a two door garage, a beautiful private deck, spa like bathrooms and is a short drive to Bayers Lake shopping area and Highway 102. The property has ducted forced air heat and cooling fuelled by natural gas.",2026-03-06,1799000,89 Cairnstone Lane,Bedford,B4B 2G5,5,6,[],41492836,Single Family,Detached,2 Level,50 x 54,2,5,4 / 2,"2,716 sqft","4,048 sqft","20,604 sqft","20,596 sqft","$1,703,900 (2026)",Potential,Asphalt Shingle,"Stone, Wood Siding, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Laminate, Hardwood","Heat Pump, Ducted Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in (double built in)",Brick,No,N/A,"Air Exchanger, Ensuite Bath, Balcony, Fireplace(s), HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Washer, Wine Fridge",N/A,N/A,None,Verve Realty Group,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Terradore Lane, Bedford","89 Terradore Lane, West Bedford, NS (NOVA SCOTIA)","Unit 30, 89 Terradore Lane",https://www.viewpoint.ca/cutsheet/202602580/1/Unit-30-89-Terradore-Lane-West-Bedford,202602580,"Luxury living on Terradore Lane in Brookline Park. This one-of-a-kind Cresco-built home offers just over 4,300 sq. ft. of thoughtfully designed living space, featuring 5 bedrooms, 4.5 bathrooms, and a double attached garage. A designer-curated finish package, rarely found in a spec build, sets this home apart, and it is one of the last lots available. The bright main level showcases 10 ft ceilings, oversized 8 ft interior doors, and an impressive kitchen designed for entertaining, complete with quartz countertops, extended cabinetry, a freestanding hood fan, and a spacious walk-in pantry. In addition to a dedicated office, the main floor includes a generous mudroom and an open-concept dining and great room. At the rear of the home, a flexible sunroom-style space filled with expansive glass windows adds a unique suburban design element and an abundance of natural light. The upper level features four bedrooms, including a luxurious primary suite and a well-appointed junior suite, ideal for family or guests. The lower level has been thoughtfully planned and includes a fifth bedroom, a full bathroom, a recreation room, an exercise room, and ample storage throughout. Thoughtful upgrades continue across the home with elegant black accents, custom millwork, enhanced lighting, and a spa-inspired ensuite with upgraded tile and quartz finishes. Finished with a striking board and batten front elevation, black-framed windows, and Trex decking, this home seamlessly blends refined craftsmanship, modern comfort, and timeless style in one of West Bedford’s most sought-after communities.",2026-02-11,1450000,"Unit 30, 89 Terradore Lane",West Bedford,B4B 1S7,5,5,[],41520313,Single Family,Detached,2 Level,39.7x60.5,N/A,5,4 / 1,"2,944 sqft","4,309 sqft","12,245 sqft","12,245 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Stone, Aluminium Siding, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Ceramic, Laminate","Heat Pump, Ducted Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in, Heated, Wired (built-in, double, heated)","Paved, Double",No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Partial Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Puncheon Way, Bedford","PUN-68B Puncheon Way, Bedford (PID 41548587), NS (NOVA SCOTIA)",PUN-68B Puncheon Way,https://www.viewpoint.ca/cutsheet/202601418/1/PUN-68B-Puncheon-Way-Bedford,202601418,"Welcome to the “Nora” model by Rooftight Homes, now available for pre-purchase in the upcoming newest phase of The Parks of West Bedford — priced at just $699,900 for interior units!  This stylish ground-level entry townhouse offers three thoughtfully designed levels of living, perfect for today’s modern lifestyle.  Enjoy a well appointed standard always delivered by Rooftight Homes. Two elegant hardwood staircases, and solid surface countertops in every space—delivering both durability and contemporary flair.   Stay comfortable year-round with efficient electric baseboard heat and ductless heat pump in the main living room. Garage level entry, the lower level is completed by a 3 piece bathroom, wet bar, and living room. The main level offers a classic Rooftight plan with room for kitchen with walk in pantry, dining room, powder room, and spacious living room. Upstairs are the bedrooms including the primary with en-suite, glass shower door, large walk in closer, and the laundry area, main bathroom, and two additional bedrooms.   Buyers will appreciate the quality standard finishes. Discover the perfect blend of comfort, convenience, and customization in one of West Bedford’s most desirable communities.",2026-01-23,699900,PUN-68B Puncheon Way,Bedford,B4B 2L1,3,4,[],41548587,Single Family,Townhouse,"Townhouse, 2 Level",IRREG,N/A,3,2 / 2,"1,584 sqft","2,113 sqft","3,150 sqft","17,685 sqft","$1,060,000 (2026)",N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Tile, Laminate, Hardwood","Baseboard, Heat Pump, Ductless Cooling",N/A,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)","Paved, Double (garage, driveway)",No,N/A,"Air Exchanger, Ensuite Bath, HRV (Heat Recovery Ventilation)","Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer - Electric, Range - Electric, Refrigerator, Washer",Appliances,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Glissade Court, Bedford","6 Glissade Court, Bedford, NS (NOVA SCOTIA)",6 Glissade Court,https://www.viewpoint.ca/cutsheet/202601009/1/6-Glissade-Court-Bedford,202601009,"Welcome to 6 Glissade Court, an exceptional family home that truly stands out for its impressive design, upscale finishes, and generous living space across all three levels. From the moment you step inside, you are greeted by a sense of quality and thoughtful craftsmanship that carries throughout the home, offering both comfort and style for modern family living. The spacious main level is designed with entertaining and everyday living in mind, featuring a bright, open-concept layout that seamlessly connects the living room, dining area, and kitchen. This inviting space is perfect for hosting family gatherings or enjoying quiet evenings at home. The kitchen is a true focal point, complete with a large centre island, abundant high-quality cabinetry, and plenty of counter space to make meal preparation a pleasure. A convenient 2-piece powder room is located on this level, along with a dedicated office or den area—ideal for working from home, studying, or creating a quiet retreat away from the main living spaces. Upstairs, the home truly shines with a thoughtfully designed layout that blends privacy and comfort. The expansive primary suite is a true retreat, complete with a spa-inspired ensuite—your personal escape at the end of the day. A second bedroom enjoys its own private ensuite, ideal for guests or a lucky family member. Bedrooms three and four are generously sized and connected by a stylish Jack-and-Jill bathroom, offering both convenience and functionality. A dedicated upper-level laundry completes this floor, making everyday living effortlessly smooth.    The fully finished lower level extends the living space even further, making it perfect for extended family, guests, or teens seeking their own area. This level features two additional bedrooms, a full bathroom, a comfortable family room ideal for movie nights or play space, and a second laundry area—offering excellent flexibility and functionality.  Ideally located in a sought-after Bedford neighbourhood,",2026-01-16,1729900,6 Glissade Court,Bedford,B4B 2K5,6,5,[],41507575,Single Family,Detached,2 Level,42x58,N/A,6,4 / 1,"3,858 sqft","5,479 sqft","13,590 sqft","13,591 sqft","$1,196,900 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Engineered Hardwood, Porcelain, Vinyl",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in (built in)",Exposed Aggregate (driveway),No,N/A,"Ensuite Bath, Propane Fireplace","Cleared, Landscaped, Level","Electrical, Cable, High Speed Internet",None,N/A,N/A,None,Re/max Nova (halifax),No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Canoe Crescent, Hammonds Plai","83 Canoe Crescent, Hammonds Plains, NS (NOVA SCOTIA)",83 Canoe Crescent,https://www.viewpoint.ca/cutsheet/202520415/1/83-Canoe-Crescent-Hammonds-Plains,202520415,"This new construction WATERFRONT 2 storey home is located in the sought after Voyageur Lakes Subdivision. This home offers 4305 sq ft of living space & is situated on 1.9 acres with  lots privacy overlooking the impressive Baptizing Lake.   Step into the stunning open concept layout overlooking the lake! The main floor features the modern & sleek kitchen with striking high end finishes. The main floor is also where you will find the laundry room, mudroom & pantry. Enjoy the comfort the living room fireplace and being able to enter your home from your double attached garage during the cold winter months!   On the second storey, you'll find the primary bedroom with a walk-in closet and ensuite that features soaking tub. Right around the corner from the primary bedroom, is where you will also find 3 additional bedrooms and a full bathroom.   This home has incredible features and every detail has been thought of, take advantage of the luxury features of this home, the lower level walk-out basement features a wet bar, large family room, spa & sauna for relaxing! This is also where you will find the office, utility room, full bath and powder room!",2025-08-13,2395000,83 Canoe Crescent,Hammonds Plains,B4B 2P6,4,5,[],41528977,Single Family,Detached,2 Level,"72'6"" x 30'x3""",N/A,4,3 / 2,"2,935 sqft","4,305 sqft","82,372 sqft (1.9 acres)","82,372 sqft (1.9 acres)","$1,332,300 (2026)",N/A,Metal,"Other, Aluminium Siding, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate",Ducted Cooling,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double (double attached)",Paved,Yes,View: Lake,"Air Exchanger, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)",Partial Cleared,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Re/max Nova (halifax),No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Canoe Crescent, Hammonds Plai","103 Canoe Crescent, Hammonds Plains, NS (NOVA SCOTIA)",103 Canoe Crescent,https://www.viewpoint.ca/cutsheet/202601382/1/103-Canoe-Crescent-Hammonds-Plains,202601382,"Lakefront living is at your doorsteps at 103 Canoe Crescent, located in the sought-after Voyageur Lakes- where privacy and natural beauty converge. Perfectly positioned on 1.9 acres with an impressive 200 feet if pristine waterfront on the tranquil Baptizing Lake. This home features 4 bedrooms and 2/2 bathrooms with 4660 sqft of living space. This home commands attention with exterior projection lighting that accentuates its contemporary design, while a peaceful gravel path leading you toward the lake's edge. The breathtaking interior features floor-to-ceiling windows offer panoramic views of the lake. Upon entering the home, to your right, a vaulted-ceiling dining room adds grandeur and charm, while open riser stairs framed by a soaring 9-foot vertical window flood the space with natural light and architectural appeal. The open-concept kitchen is the center piece of the main level- sleek, modern, and thoughtfully designed-overlooking a bright living room anchored by a contemporary fireplace. Practical luxury shines in the spacious mudroom with built-in cabinetry off the garage, seamlessly flowing into a butler's pantry with a second sink and designated space for an additional fridge- ideal for entertaining and everyday living. The expansive glass-railed deck offers the ultimate indoor-outdoor connection, perfect for morning coffee, evening cocktails, or simply soaking in the peaceful lakefront surroundings. The primary bedroom is a private retreat, complete with a custom walk-in closet and a spa-like ensuite featuring a stand-along soaker tub, double vanity, and a luxurious rainfall shower. The upper level also includes a dedicated laundry room with custom cabinetry and a built-in sink for added convenience and style. Downstairs, the fully finished walkout basement is a retreat of its own, featuring a large rec room, stylish home office, built-in bar, and a private spa complete with changing rooms, shower area and a sauna.",2026-01-23,2395000,103 Canoe Crescent,Hammonds Plains,B4B 2P6,4,4,[],41528985,Single Family,Detached,2 Level,54.5x40.6,N/A,4,2 / 2,"3,265 sqft","4,660 sqft","83,239 sqft (1.9 acres)","83,239 sqft (1.9 acres)","$1,455,800 (2026)",N/A,Metal,"Steel, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double (attached, double)",Paved,Yes,"Access: Lake, View: Lake","Air Exchanger, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation), Sump Pump, Central Vac Roughed In",Partial Cleared,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave, Oven, Refrigerator, Stove, Washer","Appliances included: fridge (panel ready), dishwasher, stove, washer, dryer, slim fridge, wall oven/ microwave",N/A,None,Re/max Nova (halifax),No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Canoe Crescent, Hammonds Plai","394 Canoe Crescent, Hammonds Plains, NS (NOVA SCOTIA)",394 Canoe Crescent,https://www.viewpoint.ca/cutsheet/202603675/1/394-Canoe-Crescent-Hammonds-Plains,202603675,"If brand-new construction with a 7-year warranty in prestigious Voyageur Lakes is on your radar, 394 Canoe Crescent deserves your attention. Set on almost 2 acres, this thoughtfully designed home offers 4 bedrooms, 4.5 bathrooms, a dedicated home office, and the kind of layout that truly works for modern family life. The welcoming foyer is bright and airy, framed by soaring interior doors and a warm, neutral palette. A well-placed mudroom and powder room add everyday practicality right where you need it. The main level is designed for connection. Living, dining, and kitchen flow seamlessly together, making it just as suited to quiet evenings as it is to full-house gatherings. The kitchen is the showpiece, complete with premium appliances, quartz countertops, full-height cabinetry, and a statement island that anchors the space beautifully. Step onto the expansive back deck, accessible from both the main living area and the primary suite, and take in uninterrupted views of your private backyard. The primary suite feels like a retreat, offering serene backyard views, a custom walk-in closet, and a spa-inspired ensuite with a double vanity, and generous walk-in shower. Just off the main living space and up a few steps is the perfect place for a home office or study. Two additional bedrooms and a beautifully finished full bath complete the main floor. The fully finished lower level adds flexibility with a spacious rec room, fourth bedroom, and dedicated home office, ideal for growing families or guests. Private, polished, and positioned in one of the region’s most desirable communities, 394 Canoe Crescent delivers refined living without compromise.",2026-03-02,1395000,394 Canoe Crescent,Hammonds Plains,B4B 2P5,4,4,[],41529272,Single Family,Detached,Split Entry,66' x 43',N/A,4,3 / 1,"1,975 sqft","3,425 sqft","80,131 sqft (1.8 acres)","80,101 sqft (1.8 acres)","$1,056,800 (2026)",N/A,Metal,"Other, Wood Siding, Aluminium Siding, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate","Baseboard, Heat Pump",N/A,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double, Heated, Wired (attached | double | heated | epoxy flooring | wired | 21' x 22'6"")",Paved,No,N/A,"Ensuite Bath, Balcony, HRV (Heat Recovery Ventilation), Sump Pump","Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave, Refrigerator, Stove, Washer",N/A,N/A,None,"Royal Lepage Atlantic, Re/max Nova (halifax)",No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Belvar Drive, Hammonds Plai","834 Belvar Drive, Middle Sackville, NS (NOVA SCOTIA)",834 Belvar Drive,https://www.viewpoint.ca/cutsheet/202525893/1/834-Belvar-Drive-Middle-Sackville,202525893,"Imagine starting every day in a stunning home designed around your life style needs...Wake up to the serene sounds of nature, looking out to the beautiful vistas through your huge expanse of windows facing your private yard. Your beautifully detailed custom shower provides the perfect invigorating aromas tingling your senses until the smell of fresh brewed coffee takes over...your coffee station is well stocked & ready! Enjoy your seasonally changing vistas from every beautiful space in your great room with soaring ceiling, well appointed kitchen with huge pantry, spacious island with seating, dining space set for a crowd of family & friends, entertaining with the convenience of a separate bar space and of course a great flow to your outdoor space with huge covered patio area, overlooking the perfect pool location...this home truly has it all! Flow, space, highest quality finishes, tech savvy components for work ease & entertainment, recreational & games area, family space, and of course your private spaces for that all important ""you time""! One level living at it finest, designed for modern living now and into the future...book yourself time to explore all the options ReDesigns Construction offers in this exquisite life style home as well as other available options! Life is definitely better at the lake...McCabe Lake Estates awaits!*This is a new construction listing & all photos are work completed by ReDesigns Construction in various finished builds to show available finishes*",2025-10-14,1398800,834 Belvar Drive,Middle Sackville,B4B 2S6,4,4,[],41487752,Single Family,Detached,Bungalow,Irregular,N/A,4,3 / 1,"3,470 sqft","3,470 sqft","80,547 sqft (1.9 acres)","80,547 sqft (1.9 acres)","$150,000 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl","Slab, Poured Concrete",Other,"Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Triple, Heated (attached,triple, heated)",N/A,No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",N/A,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No,
