subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned,pid_s
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","GAR23 112 Garvey Court, West Bedford (PID 41548280), NS (NOVA SCOTIA)",GAR23 112 Garvey Court,https://www.viewpoint.ca/cutsheet/202613832/1/GAR23-112-Garvey-Court-West-Bedford,202613832,"Cul-de-sac charm meets functional elegance in this stunning 4-bedroom Shaughnessy-built home. With 3 bedrooms upstairs and 1 on the lower level, there’s plenty of space for everyone. Step into the welcoming foyer with a convenient coat closet, then head up to your sun-drenched, open-concept kitchen, dining, and living area with propane fireplace. A walk-in pantry with a sleek pocket door and a convenient powder room complete this level. Step outside through the patio doors onto your composite deck looking at the woods —perfect for relaxing or entertaining. Additional highlights include kitchen cabinets to the ceiling, oversized windows that flood the home with natural light, soft-close doors and drawers, a spacious kitchen island, engineered hardwood and ceramic flooring, a walk-up basement to the backyard, luxurious ensuite with custom shower, quartz countertops in both the kitchen and baths, basement wet bar, main floor natural gas fireplace, fully-ducted heat pump, natural gas hook ups and so much more. This home blends thoughtful design with everyday comfort—ready for you to move in and enjoy! Estimated closing 2 months after firm to allow for selections to be chosen.",2026-06-09,895000,GAR23 112 Garvey Court,West Bedford,B4B 1L1,4,4,[],41548280,Single Family,Detached,2 Level,22x49-jog,N/A,4,3 / 1,"1,828 sqft","2,624 sqft","5,376 sqft","5,115 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Ceramic, Laminate",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in (single built-in)","Paved, Single (paved driveway)",No,N/A,"Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)","Wooded/Treed, Partial Cleared","Electrical, Cable, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","117 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 36, 117 Garvey Court",https://www.viewpoint.ca/cutsheet/202529731/1/Unit-36-117-Garvey-Court-Bedford,202529731,"**Buyer Incentive of your choice: $10,000 credit or free 5PC appliance package when closing prior to October 2026** Cresco proudly presents The Solace, set on Garvey Court - the newest and final street in this phase of The Parks of West Bedford. Tucked into a quiet cul-de-sac, this 4-bedroom detached home with walkout delivers 2,372 sq. ft. of elevated living with flexibility built in. The main level features the ""must haves"" - the 9ft ceilings, a spacious foyer, mudroom, and walk-in pantry, paired with premium finishes including quartz countertops, engineered hardwood flooring, and a fully ducted heat pump with natural gas backup. Clean lines, modern selections, and an open layout creating a space that works just as well for everyday life as it does for entertaining. The walkout lower level opens up even more possibilities with a full-size recroom with a wetbar rough-in, a bedroom, full bathroom and ample storage - ideal for guests, extended family, or future customization. Elegant, flexible, and built for real life - The Solace delivers more than expected.",2025-12-29,869900,"Unit 36, 117 Garvey Court",Bedford,B4B 2L1,4,4,[],41548413,Single Family,Detached,2 Level,22x50,N/A,4,3 / 1,"1,668 sqft","2,372 sqft","6,960 sqft","6,960 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Steel, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate, Porcelain",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","125 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 35, 125 Garvey Court",https://www.viewpoint.ca/cutsheet/202529730/1/Unit-35-125-Garvey-Court-Bedford,202529730,"**Buyer Incentive of your choice: $10,000 credit or free 5PC appliance package when closing prior to October 2026** Cresco proudly presents The Solace, set on Garvey Court - the newest and final street in this phase of The Parks of West Bedford. Tucked into a quiet cul-de-sac, this 4-bedroom detached home with walkout delivers 2,372 sq. ft. of elevated living with flexibility built in. The main level features the ""must haves"" - the 9ft ceilings, a spacious foyer, mudroom, and walk-in pantry, paired with premium finishes including quartz countertops, engineered hardwood flooring, and a fully ducted heat pump with natural gas backup. Clean lines, modern selections, and an open layout creating a space that works just as well for everyday life as it does for entertaining. The walkout lower level opens up even more possibilities with a full-size recroom with a wetbar rough-in, a bedroom, full bathroom and ample storage - ideal for guests, extended family, or future customization. Elegant, flexible, and built for real life - The Solace delivers more than expected.",2025-12-29,869900,"Unit 35, 125 Garvey Court",Bedford,B4B 2L1,4,4,[],41548405,Single Family,Detached,2 Level,22x50,N/A,4,3 / 1,"1,670 sqft","2,372 sqft","7,281 sqft","7,281 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Steel, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate, Porcelain",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","130 Garvey Court, West Bedford, NS (NOVA SCOTIA)","Unit 27, 130 Garvey Court",https://www.viewpoint.ca/cutsheet/202613840/1/Unit-27-130-Garvey-Court-West-Bedford,202613840,"Modern design meets family-friendly cul-de-sac living at 130 Garvey Court. This 5-bedroom, 4-bathroom home offers 3,071 sq. ft. of finished living space, a double built-in garage, and lower-level entry. The open-concept main level features a stylish kitchen with ceiling-height cabinetry, quartz countertops, a large island, and walk-in pantry, plus a flexible office/playroom or sitting area (with tonnes of storage) and convenient powder room. The dining and living spaces are anchored by a natural gas fireplace and filled with natural light from oversized windows and patio door. The upper level includes 4 bedrooms, ensuite bath, walk-in closet, kids bath and laundry room. The lower level includes a spacious rec room with wet bar, bedroom, family room and full bath. Additional features include a 16' x 12' deck, fully-ducted heat pump, natural gas hookups, soft-close cabinetry, engineered hardwood, ceramic flooring, and quality finishes throughout. Ready for occupancy in November 2026.",2026-06-09,999900,"Unit 27, 130 Garvey Court",West Bedford,B4B 1L1,5,4,[],41548322,Single Family,Detached,3 Level,30x50-jogs,N/A,5,3 / 1,"2,289 sqft","3,071 sqft","5,458 sqft","5,560 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl, Cementitious Board",Poured Concrete,Fully Developed,"Engineered Hardwood, Ceramic, Laminate",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in (double built-in)","Paved, Single (paved driveway)",No,N/A,"Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)","Wooded/Treed, Partial Cleared","Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Bedford Highway, Halifax","520 Bedford Highway, Bedford, NS (NOVA SCOTIA)",520 Bedford Highway,https://www.viewpoint.ca/cutsheet/202601192/1/520-Bedford-Highway-Bedford,202601192,"Fully Renovated in 2019 to the studs with drywall, siding, plumbing, electric, flooring, windows, roofing, front & side deck and heating system; exterior walls and floors are foam insulated for energy efficiency heating and cooling and for sound reduction. 4 ductless heat pumps that reduce your power costs to average of $180/month, rough-ins for central vacuum. Joists are all doubled and bolted 2 x 10. Detached single garage is wired and has EV charger.  Two paved driveways with 8 parking spaces and a turn around space. On the main level, primary bedroom with modern ensuite, double sinks and tub/shower. Specious kitchen open to the dining room (or second bedroom) and a large living room currently configured and used as a home business space with windows viewing Bedford Basin. Mudroom/laundry on the main level and also a powder room. Livingroom currently used for home business. A spacious 2 bedroom apartment occupies the second floor, each with private bathrooms.  Large living room faces the water and has stunning view of bridge and Dartmouth skyline. Separate entrance and paring space.  Strong potential for in-home business or future commercial conversion, subject to zoning and municipal approvals. Rare combination of turn-key renovation, water views, parking capacity, and flexible use/rental income potential. One seller is a licensed broker with Sceles Realty Limited.",2026-01-19,1250000,520 Bedford Highway,Bedford,B3M 2L7,4,4,[],,Single Family,Detached,2 Level,44 x 18 + 21 x 20,75,4,3 / 1,"2,480 sqft","2,480 sqft","10,090 sqft","7,050 sqft","$753,800 (2026)",Yes,Asphalt Shingle,Vinyl,Poured Concrete,Undeveloped,"Ceramic, Laminate","Baseboard, Heat Pump",N/A,N/A,Electric,Municipal,Municipal,"Yes, Detached, Single, Wired (detached, single, wired)","Paved, Parking Space(s), Multiple Driveways (paved, parking spaces)",No,View: Harbour,"Alarm System, Secondary Suite, Ensuite Bath, Walk-in Closet","Level, Sloping/Terraced","Electrical, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer, Washer/Dryer Combo",chattels negotiable,N/A,None,Sceles Realty Limited - Antigonish - D0090,Yes,N/A,No,"00290171, 40813396"
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Bosun Run, Halifax","149 Bosun Run, Halifax, NS (NOVA SCOTIA)",149 Bosun Run,https://www.viewpoint.ca/cutsheet/202612596/1/149-Bosun-Run-Halifax,202612596,"Welcome to 149 Bosun Run. This move-in ready townhouse offers 3 bedrooms and 4 bathrooms, located in the quiet and family-friendly community of Bedford Hills. Minutes away from grocery shopping, restaurants, and other amenities.Walk into the main level and you’ll find a spacious living room with a cozy natural gas fireplace and large windows that bring in plenty of natural light. The main floor also features a guest bathroom and a functional kitchen with plenty of cabinet space and a pantry.Upstairs, you’ll find a generous primary bedroom with a walk-in closet and a full ensuite bath featuring a custom shower. Two additional bedrooms and another full bathroom complete the upper level.The basement features a large rec room, a half bath, and walkout access to the fenced and private backyard. This home is equipped with natural gas hot water and ductless heat pumps for efficient year-round comfort.Don’t miss out on this great opportunity to own a beautiful home in a desirable Bedford neighborhood",2026-05-29,669000,149 Bosun Run,Halifax,B3M 0J3,3,4,[],41397472,Single Family,Townhouse,2 Level,22x38,12,3,2 / 2,"1,710 sqft","2,277 sqft","3,165 sqft","3,166 sqft","$628,100 (2026)",Potential,Asphalt Shingle,"Stone, Wood Siding, Vinyl",Poured Concrete,Fully Developed,"Tile, Carpet, Hardwood","Baseboard, Heat Pump, Hot Water",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single (built in, single)",Dirt,No,N/A,"Air Exchanger, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Range, Refrigerator, Washer",All appliances,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Castle Hill Drive, Halifax","42 Castle Hill Drive, Halifax, NS (NOVA SCOTIA)",42 Castle Hill Drive,https://www.viewpoint.ca/cutsheet/202614635/1/42-Castle-Hill-Drive-Halifax,202614635,"Nestled on a sprawling, park-like lot in one of Rockingham's most sought-after neighbourhoods, this 3-bedroom bungalow offers a rare combination of location, privacy, and future potential. Situated within the coveted Grosvenor-Wentworth school catchment and just minutes from Hemlock Ravine Park, walking trails, shopping, and everyday conveniences, you’ll love the balance of nature and accessibility this location provides. Beautifully presented throughout, the home offers comfortable one-level living, making it an excellent option for those looking to downsize without compromise. At the same time, younger families will appreciate the opportunity to establish themselves in this highly desirable neighbourhood, with an unfinished basement offering tremendous potential for future development as your needs evolve. Whether you're looking to simplify, grow, or invest in a fantastic location, this property offers flexibility, value, and an exceptional setting in a well-established community.",2026-06-17,549900,42 Castle Hill Drive,Halifax,B3M 3A3,3,1,[],41019902,Single Family,Detached,Bungalow,48.3 x 24.9,66,3,1 / 0,"1,204 sqft","1,204 sqft","15,865 sqft","15,865 sqft","$568,500 (2026)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,Partially Developed,"Laminate, Hardwood, Linoleum",Baseboard,Yes,N/A,Electric,Municipal,Municipal,"Yes, Detached, Single (detached, single)",Paved,No,N/A,Propane Fireplace,Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Cresthaven Drive, Halifax","171 Cresthaven Drive, Halifax, NS (NOVA SCOTIA)",171 Cresthaven Drive,https://www.viewpoint.ca/cutsheet/202609234/1/171-Cresthaven-Drive-Halifax,202609234,"Nestled in Cresthaven Estates, just 10 minutes from Halifax, this luxurious & completely reimagined Colonial Revival home blends comfort and refined design. The striking brick exterior features a columned entry, copper bay window roofs, an interlock driveway, and a double-car garage with ample storage. Inside, this property has been meticulously renovated and professionally curated for upscale living with no detail overlooked. The sunken living room and elegant dining room with fireplace are perfect for entertaining. Enjoy the chef-inspired eat-in kitchen, boasting floor to ceiling windows, integrated Thermador appliances, and timeless, designer selected finishes. Relaxed elegance prevails in the cozy family room with fireplace, skylights and access to the patio and fenced rear yard oasis. A gorgeous helical staircase leads to two well-appointed bedrooms, stunning main bath, and the primary suite which features an incredible 19x14 dressing room with custom cabinetry plus 5pce ensuite with marble multi-head walk-in shower and heated floors; the owner’s suite is also accessible by a second private rear staircase. The fully finished basement offers flex space for guests, an additional family room, gym and full bath. This home delivers unparalleled upscale living & close proximity to all amenities. Come experience the lifestyle you’ve been dreaming of. Welcome home!",2026-05-01,1200000,171 Cresthaven Drive,Halifax,B3M 4S4,4,4,[],40363483,Single Family,Detached,2 Level,Irregular,39,4,3 / 1,"2,839 sqft","4,186 sqft","7,000 sqft","7,000 sqft","$1,026,000 (2026)",Potential,Asphalt Shingle,"Wood Siding, Brick",Poured Concrete,Fully Developed,"Engineered Hardwood, Marble, Vinyl","Baseboard, Heat Pump, Hot Water, Fireplace, In Floor",Yes,N/A,"Electric, Oil, Propane",Municipal,Municipal,"Yes, Attached, Double (double)",Interlocking (interlock pavers),No,N/A,"Gas Stove(s), Air Exchanger, Ensuite Bath, Propane Fireplace, Walk-in Closet","Landscaped, Fenced","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Range - Gas, Refrigerator, Washer","f, s, w/d, dw",N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Cutter Drive, Halifax","66 Cutter Drive, Halifax, NS (NOVA SCOTIA)",66 Cutter Drive,https://www.viewpoint.ca/cutsheet/202613463/1/66-Cutter-Drive-Halifax,202613463,"Searching for a home that offers modern updates, a built-in garage, easy access to the lower level from outside, and move-in ready convenience? This beautifully maintained 3-bedroom, two-storey home has it all. Thoughtfully updated throughout—including roof shingles (2018), oil tank (2017), kitchen and bathroom countertops (2025), refinished hardwood floors (2025), refreshed kitchen cabinets (2022), and two heat pumps—this home offers true move-in ready living. Natural light fills the bright kitchen and dining space, creating the perfect setting for family meals and everyday moments, while the cozy living room with a gas fireplace provides a warm and inviting place to relax. Step onto the charming Juliette deck for your morning coffee or enjoy the fully fenced backyard—offering plenty of space for entertaining, children to play, gardening, or simply enjoying outdoor living. With its thoughtful upgrades, functional layout, and welcoming spaces both inside and out, this home offers the perfect balance of comfort, lifestyle, and lasting value. Preferred closing end of July/26",2026-06-05,729900,66 Cutter Drive,Halifax,B3M 4W5,3,4,[],41063223,Single Family,Detached,2 Level,39.5x26,21,3,2 / 2,"1,871 sqft","2,318 sqft","6,141 sqft","6,141 sqft","$715,500 (2026)",N/A,Asphalt Shingle,"Wood Shingles, Brick, Vinyl",Poured Concrete,Fully Developed,"Tile, Carpet, Hardwood","Hot Water, Ductless Cooling",Yes,N/A,"Electric, Oil",Municipal,Municipal,"Yes, Single, Built-in, Heated (built-in)","Interlocking, Single (paved)",No,N/A,"Ensuite Bath, Propane Fireplace",N/A,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer - Electric, Range - Electric, Refrigerator, Washer",Please see docs tab.,Please see docs tab.,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Fathom Court, Halifax","43 Fathom Court, Halifax, NS (NOVA SCOTIA)",43 Fathom Court,https://www.viewpoint.ca/cutsheet/202610732/1/43-Fathom-Court-Halifax,202610732,"43 Fathom Court: A lovingly maintained, one owner home tucked at the end of a peaceful cul-de-sac in the Larry Uteck area in Halifax. Built 15 years ago, this bright and inviting home offers 3  bedrooms upstairs, highlighted by a spacious primary with walk-in closet and private ensuite, plus 2 full and 2 half bathrooms for effortless family living. An attached single garage and a finished basement provide practical convenience and extra living space. The landscaped, partially fenced yard with a generous deck creates a private oasis perfect for summer gatherings. Ideally located within easy reach of great schools, shopping and transit, this home combines timeless care with modern comfort. Get in touch with your agent for a viewing today!",2026-05-13,724900,43 Fathom Court,Halifax,B3M 0A7,3,4,[],41220583,Single Family,Detached,2 Level,26.4' x 38',17,3,2 / 2,"1,734 sqft","2,242 sqft","4,385 sqft","4,383 sqft","$713,300 (2026)",No,Asphalt Shingle,"Brick, Stucco, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Carpet, Laminate, Hardwood",Hot Water,Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Attached, Single, Wired (attached single)",Exposed Aggregate (drive way),No,N/A,"Air Exchanger, Central Vacuum, Ensuite Bath, Air Jet Tub, Propane Fireplace, Walk-in Closet","Partially Fenced, Landscaped","Electrical, Cable, Telephone, High Speed Internet","Central Vacuum, Dishwasher, Microwave Rng Hd Combo, Oven - Electric, Refrigerator, Washer",Appliances & Window treatments,N/A,Other,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Fleetview Drive, Halifax","309 Fleetview Drive, Halifax, NS (NOVA SCOTIA)",309 Fleetview Drive,https://www.viewpoint.ca/cutsheet/202616131/1/309-Fleetview-Drive-Halifax,202616131,"Welcome to 309 Fleetview Drive, a well-designed two-storey home offering comfortable living space across three fully finished levels. With four bedrooms and three-and-a-half bathrooms, this home is ideal for growing families or anyone looking for extra room to live, work, and entertain. The main level features a bright, functional kitchen complete with a centre island, pantry, and a cozy dining area. Just off the kitchen, the spacious family room creates the perfect gathering space for everyday living or hosting family and friends. A convenient powder room completes this level. Upstairs, you'll find three generously sized bedrooms, including a spacious primary suite with its own walk-in closet and private ensuite. A second full bathroom and an upper-level laundry area add everyday convenience. The fully finished lower level expands your living space with a fourth bedroom, a large recreation room that can be customized to suit your needs, and another full four-piece bathroom—ideal for guests, teenagers, or a home office setup. Outside, enjoy the convenience of an attached single-car garage, a paved driveway, and a low-maintenance property. The home is heated with efficient natural gas hot water baseboards for year-round comfort. Situated in a convenient location, this home is just minutes from shopping, restaurants, fitness facilities, healthcare services, schools, and many other everyday amenities, making it an excellent choice for families and professionals alike. Don't miss the opportunity to make 309 Fleetview Drive your next home!",2026-06-30,868900,309 Fleetview Drive,Halifax,B3M 0L9,4,4,[],41428384,Single Family,Detached,2 Level,52 x 23,9,4,3 / 1,"2,263 sqft","3,041 sqft","8,421 sqft","8,421 sqft","$875,600 (2026)",N/A,Asphalt Shingle,"Stone, Wood Siding, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Laminate, Hardwood","Baseboard, Hot Water",N/A,N/A,Natural Gas,Municipal,Municipal,"Yes, Single, Built-in (single, built in)",Paved,No,N/A,"Gas Stove(s), Alarm System, Central Vacuum, Ensuite Bath, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,Alarm System,Re/max Nova (halifax),No,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Larry Uteck Boulevard, Halifax","102 Larry Uteck Boulevard, Halifax, NS (NOVA SCOTIA)",102 Larry Uteck Boulevard,https://www.viewpoint.ca/cutsheet/202601590/1/102-Larry-Uteck-Boulevard-Halifax,202601590,"Searching for a move-in-ready home with a great view? This impeccably maintained three bedroom executive townhome offers modern design, quality upgrades, and a truly exceptional setting. Ideal for first-time buyers, downsizers, or families seeking access to excellent schools, this well-located property provides convenient access to amenities and direct transit to downtown. Inside, the home showcases tasteful decor and a bright south-west exposure that captures sweeping views of the city, Bedford Basin, and the Harbour Bridges. Every detail has been carefully considered, with thoughtful upgrades and quality finishes throughout. The main living level features a powder room, and an open-concept layout designed for both everyday living and entertaining. Gleaming hardwood floors, large windows, and patio doors leading to the deck allow natural light to flood the space. The modern white kitchen is both functional and stylish, offering granite countertops, convenient mini-pantry and an inspiring space to cook and gather. Upstairs, hardwood flooring continues into the spacious primary bedroom, where vaulted ceilings, stunning views, and a walk-in closet create a serene retreat. The upscale ensuite feels like a private spa, complete with a Jacuzzi tub, quartz countertops, and beautifully updated tilework. A window seat overlooking the harbour provides the perfect place to relax and unwind. Two additional generously sized bedrooms and a full 4 piece bath complete this level. The lower level offers a versatile family room or home theatre, along with a laundry area and ample storage. With a walkout to the exterior and an attached garage perfect for a home gym, this level adds flexibility and functionality to the home.",2026-01-28,544900,102 Larry Uteck Boulevard,Halifax,B3M 4Y2,3,3,[],41118290,Single Family,Townhouse,2 Level,34 x 20,22,3,2 / 1,"1,360 sqft","1,667 sqft","2,034 sqft","2,034 sqft","$547,700 (2026)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Tile, Ceramic, Carpet, Laminate, Hardwood, Porcelain","Baseboard, Hot Water, Ductless Cooling",N/A,N/A,"Electric, Oil",Municipal,Municipal,"Yes, Attached, Single (attached)",Paved (driveway/garage access through condo driveway #116),No,"View: Harbour, View: Ocean","Air Exchanger, Alarm System, Water Jet Tub, Central Vac Roughed In",Landscaped,"Electrical, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer","Fridge, stove, microwave, dishwasher, washer, dryer",N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Lodge Drive, Halifax","42 Lodge Drive, Halifax, NS (NOVA SCOTIA)",42 Lodge Drive,https://www.viewpoint.ca/cutsheet/202614180/1/42-Lodge-Drive-Halifax,202614180,"Welcome to 42 Lodge Drive, where the peace of country living meets the convenience of city life. Nestled on a quiet cul-de-sac in one of Halifax's most established family neighbourhoods, this beautifully maintained home offers a rare blend of privacy, nature, and accessibility. Just steps from Hemlock Ravine Park and the iconic Heart-Shaped Pond, you'll enjoy scenic walking trails and a tranquil setting, while remaining minutes from Bedford, Clayton Park, downtown Halifax, Highway 102, the McKay Bridge, shopping, recreation, and excellent schools including Grosvenor-Wentworth Park Elementary. Set on a mature landscaped lot, the private backyard features a spacious composite deck with aluminum and glass railings overlooking the treed surroundings and a built-in irrigation system. Inside, the bright kitchen offers white shaker cabinetry, quartz countertops, updated appliances, and a dining area with direct access to the deck. Large windows fill the living room with natural light, while the electric fireplace creates a warm focal point. A spacious main-floor family room provides exceptional flexibility and could be reconfigured to create additional bedrooms, while a beautifully updated full bath with in-floor radiant heat completes the level. Upstairs, you'll find three generous bedrooms including an oversized primary retreat with dual closets and potential for a future ensuite. The fully finished lower level adds valuable living space with a large rec room, third bathroom, laundry area, and direct access to the oversized built-in garage. Recent upgrades include three ductless heat pumps, a whole-home Generac propane generator, 200-amp electrical service, roof shingles replaced in 2019, and a hot water heater in 2023. Located in a neighbourhood known for its unique homes, mature lots, low traffic, and strong sense of community, 42 Lodge Drive offers a lifestyle that is becoming increasingly difficult to find in Halifax.",2026-06-12,750000,42 Lodge Drive,Halifax,B3M 2G7,4,3,[],00287656,Single Family,Detached,2 Level,Irregular,67,4,2 / 1,"1,897 sqft","2,486 sqft","7,500 sqft","7,500 sqft","$634,000 (2026)",N/A,Asphalt Shingle,Other,Poured Concrete,Fully Developed,"Tile, Carpet, Laminate, Hardwood","Baseboard, Heat Pump",Yes,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single wide, double long, wired built in garage.)","Exposed Aggregate, Double (double wide aggregate driveway)",No,N/A,"Alarm System, Electric Fireplace, Whole Home Generator","Cleared, Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Microwave Rng Hd Combo, Other, Refrigerator/Stove Combo, Washer/Dryer Combo","Fridge, Stove, Dishwasher, Microwave Rangehood, Washer, Dryer, Window Dressings, Blinds and Hardware. Garage Door Opener.",N/A,Propane Tank,Century 21 Optimum Realty,Yes,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Merchant Court, Halifax","15 Merchant Court, Halifax, NS (NOVA SCOTIA)",15 Merchant Court,https://www.viewpoint.ca/cutsheet/202611584/1/15-Merchant-Court-Halifax,202611584,"Tucked away on a quiet cul-de-sac in a sought-after family neighbourhood, 15 Merchant Court offers the kind of setting where kids ride bikes, neighbours wave, and families put down roots.  Thoughtfully maintained and designed with everyday living in mind, this well-cared-for home features three bedrooms up, three full baths and a convenient powder room, offering the space and flexibility busy families need. The main level is warm and welcoming with comfortable gathering spaces for everyday life, while the lower level provides extra room for guests, teens, a playroom, home office or movie nights.  Pride of ownership is evident throughout, making this an easy place to settle into and make your own. Outside, the cul-de-sac setting offers peace of mind and a strong sense of community in a neighbourhood known for its family-friendly feel.  If you’ve been searching for a home that offers space, functionality and a location where family life simply works, 15 Merchant Court is one to see.",2026-05-20,739900,15 Merchant Court,Halifax,B3M 0A8,3,4,[],41221144,Single Family,Detached,2 Level,28 x 36 + jog,17,3,3 / 1,"1,922 sqft","2,721 sqft","4,551 sqft","4,549 sqft","$721,900 (2026)",No,Asphalt Shingle,"Brick, Stucco, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Carpet, Hardwood","Baseboard, Heat Pump, Hot Water",N/A,N/A,Electric,Municipal,Municipal,"Yes, 1.5 (1.5 attached)","Exposed Aggregate, Double",No,N/A,"Air Exchanger, Ensuite Bath","Year Round road, Landscaped, Wooded/Treed","Electrical, Cable, High Speed Internet",N/A,N/A,N/A,None,Sotheby's International Realty Canada,Yes,N/A,No,
