subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Voyageur Way, Hammonds Plai","608 Voyageur Way, Hammonds Plai, NS (NOVA SCOTIA)",608 Voyageur Way,https://www.viewpoint.ca/cutsheet/202508025/1/608-Voyageur-Way,202508025,"Welcome to 608 Voyageur Way—an exceptional lakefront home offering the perfect blend of space, privacy, and convenience in one of the area's most prestigious communities. With over 3,300 sq ft across three well-designed levels, this 5-bedroom, 3.5-bath home is built to R-2000 standards for year-round comfort. You're welcomed by a spacious foyer leading into a bright living and dining area, followed by a large, thoughtfully designed kitchen perfect for gatherings. Upstairs features a serene primary suite with spa-like ensuite and walk-in closet, plus three generous bedrooms and a large main bath. The walkout basement offers flexible space for work, play, or guests with its very own extra bedroom. Outside, enjoy mature trees, direct lake access, and a beautifully landscaped yard—just 25 minutes from downtown Halifax. With a double garage and top-rated schools nearby, 608 Voyageur Way offers the best of nature, space, and community in one exceptional home.",2025-04-16,974900,608 Voyageur Way,Hammonds Plains,B4B 0G6,5,4,[],41269176,Single Family,Detached,2 Level,Irregular,16,5,3 / 1,"2,411 sqft","3,539 sqft","82,806 sqft (1.9 acres)","82,774 sqft (1.9 acres)","$910,100 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Carpet, Laminate, Hardwood","Baseboard, In Floor",Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double, Heated (double, attached)",Paved,Yes,"Access: Lake, View: Lake","Gas Stove(s), Air Exchanger, Alarm System, Central Vacuum, Ensuite Bath, Fireplace(s), Propane Fireplace",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Central Vacuum, Dishwasher, Dryer - Electric, Microwave Rng Hd Combo, Oven - Electric, Refrigerator, Stove - Gas, Washer, Water Purifier, Water Softener","w, d, f, s, dw, microwave",N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","White Hills Run, Hammonds Plai","1829 White Hills Run, Hammonds Plai, NS (NOVA SCOTIA)",1829 White Hills Run,https://www.viewpoint.ca/cutsheet/202509777/1/1829-White-Hills-Run,202509777,"Originally built as the 2011 QEII Dream Home, this custom-built home sits on a private 1.86-acre lot and offers over 3,900 sq. ft. of finished living space, located in the beautiful Glen Arbour neighbourhood. This home includes two Glen Arbour golf privileges, bypassing the waitlist and offering direct access to membership, adding even more value to an already exceptional property. On the main floor, you'll find a spacious kitchen with a chef size fridge, ample counter space, and multiple dining areas, perfect for both entertaining and everyday living. The expansive primary suite includes a walk in closet and a luxurious ensuite featuring an air jetted soaking tub, glass shower, and double vanity. The two storey Great Room showcases a full wall of windows that frame the natural landscape and fill the space with light, complemented by a cozy propane fireplace. Upstairs, two generously sized bedrooms share a Jack and Jill bathroom, and both include walk-in closets. The fully finished walk out basement features 9 foot ceilings, a fourth bedroom, full bathroom, and a bonus room, ideal for a home office, studio, workout room or extra storage. Outside, enjoy the serenity of a large backyard that backs onto a small river, complete with a spacious deck perfect for summer evenings. This home checks all the boxes for luxury, comfort, and privacy in a prestigious golf course community.",2025-05-05,1125000,1829 White Hills Run,Hammonds Plains,B4B 2A8,4,4,[],41244518,Single Family,Detached,2 Level,"60'-10"" 52'-2""",14,4,3 / 1,"2,566 sqft","3,926 sqft","81,106 sqft (1.9 acres)","81,386 sqft (1.9 acres)","$929,000 (2025)",Potential,Asphalt Shingle,"Wood Siding, Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Carpet, Hardwood","Baseboard, Heat Pump, Hot Water, Fireplace",Yes,N/A,"Electric, Oil, Propane",Drilled Well,Septic,"Yes, Attached, Double, Heated (attached double car garage and heated.)",Paved,No,N/A,"Alarm System, Central Vacuum, Ensuite Bath, Air Jet Tub, Propane Fireplace","Year Round road, Level, Rolling, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Central Vacuum, Dishwasher, Dryer, Freezer, Microwave, Oven - Electric, Refrigerator, Washer, Water Purifier",N/A,N/A,Propane Tank,Sotheby's International Realty Canada,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Luka Lane, Hammonds Plai","90 Luka Lane, Hammonds Plai, NS (NOVA SCOTIA)",90 Luka Lane,https://www.viewpoint.ca/cutsheet/202506946/1/90-Luka-Lane,202506946,"Pretty spectacular, hey! The fully upgraded home (inside and out) you've been waiting for on a private, family-friendly street in the upscale Voyageur Lakes neighbourhood. Get ready to swoon over 2+2 bedrooms (primary bedroom on the main floor), 3 full bathrooms, vaulted living room ceiling, and an energy-efficient fully ducted heat pump (hello, AC!). And that’s only the inside! I know you’ve heard, “backyard oasis” a million times, but this is actually the true definition of that. An in-ground pool, professional landscaping and hardscaping, and a hot tub truly gives the wow factor when it comes to an outdoor living experience. So much room for kids, pets, gardening, etc. Back to inside: you'll be smitten over the spacious main floor primary bedroom with a large walk-in closet, and an equally impressive ensuite bathroom. Everything about this home was meticulously thought out. The convenient layout, high-end finishes, substantial amount of storage, double car garage - it's quite impressive! The basement is enormous and just screams in-law suite potential with a 2nd primary bedroom and basement walkout. An abundance of privacy awaits you all while only being 25 mins to downtown Halifax and close to all the amenities you can imagine. Not one detail has been overlooked: full property irrigation system, full home generator, multiple fenced yards, and best of all, diligent homeowners that professionally maintained every element of the home. You'll be proud to call 90 Luka home!",2025-04-04,1099999,90 Luka Lane,Hammonds Plains,B4B 2E5,4,3,[],41380478,Single Family,Detached,Bungalow,65x39.5,5,4,3 / 0,"1,377 sqft","2,754 sqft","155,727 sqft (3.6 acres)","155,727 sqft (3.6 acres)","$866,500 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Other","Baseboard, Heat Pump, Ductless Cooling, Ducted Cooling",N/A,Yes,Electric,Well,Septic,"Yes, Attached, Double, Heated (double heated)","Paved, Multiple Driveways (paved, multi)",No,N/A,"Ensuite Bath, In-Ground Pool, HRV (Heat Recovery Ventilation)","Landscaped, Fenced, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Oven, Refrigerator, Washer, Water Purifier, Water Softener",All Kitchen Appliances,N/A,None,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Elizabeth Doane Drive, Bedford","23 Elizabeth Doane Drive, Bedford, NS (NOVA SCOTIA)",23 Elizabeth Doane Drive,https://www.viewpoint.ca/cutsheet/202507462/1/23-Elizabeth-Doane-Drive,202507462,"This 4-year-old Rooftight quality-built semi-detached home in Brookline Park, West Bedford, offers modern living in one of HRM’s most desirable communities, within the new West Bedford School zone. It features 3 bedrooms up, including a primary suite with an ensuite, plus another full bath, and a walkout basement with a fourth bedroom and full bath—perfect for guests or a home office. LG appliances throughout while a fully ducted heat pump ensures year-round comfort. As one of the few semis in this community, this is a rare opportunity to own a high-quality home in a prime location",2025-04-10,725000,23 Elizabeth Doane Drive,Bedford,B4B 1V1,4,4,[],41497199,Single Family,Semi-Detached,2 Level,44 x 22,4,4,3 / 1,"1,413 sqft","2,318 sqft","3,933 sqft","3,933 sqft","$669,200 (2025)",N/A,Concrete,"Wood Siding, Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Laminate, Porcelain",Heat Pump,N/A,N/A,Electric,Municipal,Municipal,"Yes, Attached, Single, Heated (single, heated)","Paved, Double",No,N/A,"Gas Stove(s), Air Exchanger, Ensuite Bath, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer - Electric, Range - Gas, Refrigerator, Washer",All appliances,N/A,None,Royal Lepage Atlantic,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Elizabeth Doane Drive, Bedford","68 Elizabeth Doane Drive, Bedford, NS (NOVA SCOTIA)",68 Elizabeth Doane Drive,https://www.viewpoint.ca/cutsheet/202508887/1/68-Elizabeth-Doane-Drive,202508887,"Welcome to 68 Elizabeth Doane Drive, a meticulously maintained home situated on a quiet, established street in West Bedford - recognized as one of the fastest-growing communities in Eastern Canada. Built by Rooftight, this home offers exceptional construction, thoughtful upgrades, and impeccable condition.  The main level showcases beautiful hardwood floors and an open layout, enhanced by upgraded lighting throughout. The chef-inspired kitchen is equipped with high-end Bosch appliances, including a gas range, blending style with top-tier functionality.  Efficiently designed, this home features a 15.39 kW solar system that generates approximately $200 per month in electricity savings. The ducted heat pump system, with natural gas backup and a natural gas fireplace, ensures comfort and reliability year-round.  The upper level hosts three generously sized bedrooms, including a spacious primary suite with a walk-in closet and an ensuite boasting double sinks, a soaker tub, and a separate shower. For added convenience, the laundry is located on this level.  The walk-out basement offers an ideal space for entertaining, complete with a fourth bedroom and full bath - perfect for guests or extended family.  Outdoor living is enhanced by a large deck, while a custom-built loft in the garage provides additional storage space.  Situated in a growing and vibrant community with no new construction nearby, this home is close to top schools, parks, and expanding amenities, offering a rare combination of comfort, efficiency, and long-term value in Halifax.",2025-04-25,854800,68 Elizabeth Doane Drive,Bedford,B4B 0Z9,4,4,[],41479023,Single Family,Detached,2 Level,22 x 47,5,4,3 / 1,"1,685 sqft","2,401 sqft","5,663 sqft","5,663 sqft","$794,200 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Laminate, Hardwood",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Single (single car attached)",Paved,No,N/A,"Air Exchanger, Alarm System, Ensuite Bath, Fireplace(s)","Year Round road, Partially Fenced, Landscaped, Level","Electrical, Cable, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove - Gas, Washer",N/A,N/A,Other,Sotheby's International Realty Canada,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Terradore Lane, Bedford","101 Terradore Lane, Bedford, NS (NOVA SCOTIA)","Unit 27, 101 Terradore Lane",https://www.viewpoint.ca/cutsheet/202425402/1/Unit-27-101-Terradore-Lane,202425402,"Cresco's newest 2-storey masterpiece sets the standard for luxury living on Terradore Lane in the Parks of West Bedford. Purchase now and collaborate directly with Cresco's design team to choose all your selections on this 3,546 sqft, 4-bed, 3.5-bath double car garage home with walkout basement. Premium upgrades include exposed aggregate driveway and front steps, engineered hardwood floor and hardwood staircases, quartz countertops throughout, tons of pot lights, a 60"" fireplace and floating cabinets feature a wall in the living room and much more. From the vaulted 14ft ceiling in the dining area to the chef's dream kitcehn with an oversized island and butler's pantry, every feature exudes sophistication and functionality. Upstairs, you will enjoy the spacious primary suite with trey ceiling, oversized walk-in-closet, and custom ensuite showcasing a freestanding soaker tub and shower. The lower level offers versatility with a 4th bedroom, full bathroom and recreational room with walkout. Efficiency meets elegance with an EnerGuide rating high efficiency heat pump with natural gas and gas connections to the range and BBQ.",2024-10-25,1149900,"Unit 27, 101 Terradore Lane",Bedford,B4B 1S7,4,4,[],41520289,Single Family,Detached,2 Level,37.6x44,N/A,4,3 / 1,"2,461 sqft","3,546 sqft","12,303 sqft","12,303 sqft","$300,000 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Porcelain",Heat Pump,Yes,N/A,Natural Gas,Municipal,Municipal,"Yes, Double, Built-in (heated)",Exposed Aggregate,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Puncheon Way, Bedford","25 Puncheon Way, Bedford, NS (NOVA SCOTIA)",25 Puncheon Way,https://www.viewpoint.ca/cutsheet/202508933/1/25-Puncheon-Way,202508933,"Modern Elegance Meets Family Comfort in West Bedford’s Brookline Park. Welcome to your dream home in the vibrant and fast-growing community of Brookline Park, West Bedford. This stunning 5-bedroom, 4-bathroom residence combines modern aesthetics with thoughtful functionality—perfect for families or professionals seeking both style and substance.  Step into an open-concept main level designed for seamless everyday living and effortless entertaining. The contemporary kitchen features a central island, walk-in pantry, and direct access to a spacious back deck—ideal for outdoor gatherings. Natural light floods the home through large windows, creating a bright and inviting atmosphere all day long.  A dedicated workspace offers the perfect setting for remote work or study, while the versatile layout provides flexibility for every stage of life. Upstairs, the spacious primary bedroom becomes your private retreat, complete with a luxurious 5-piece ensuite. Three additional well-sized bedrooms and a full bathroom round out the upper level—perfect for growing families.  The lower level adds even more value with a cozy family room, an extra bedroom and full bath for guests, plus a convenient 1.5-car garage. Still under builder warranty and only 1 year and 4 months old, this home offers peace of mind and modern construction quality. Enjoy close proximity to parks, trails, schools, and shopping , everything you need is right at your doorstep.  OPEN HOUSE - 2 to 4 PM on May 10",2025-04-25,1079000,25 Puncheon Way,Bedford,B4B 2L1,5,4,[],41508201,Single Family,Detached,2 Level,28x45.4,2,5,3 / 1,"2,300 sqft","3,100 sqft","7,744 sqft","7,745 sqft","$883,600 (2025)",No,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Engineered Hardwood, Ceramic, Laminate",Heat Pump,Yes,N/A,Electric,Municipal,Municipal,"Yes, Built-in, 1.5 (1.5 built in)","Exposed Aggregate, Single (driveway)",No,N/A,"Air Exchanger, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)","Cleared, Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer","Fridge, stove, washer, dryer, dishwasher",N/A,None,Re/max Nova (halifax),Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Puncheon Way, Bedford","34 Puncheon Way, Bedford, NS (NOVA SCOTIA)",34 Puncheon Way,https://www.viewpoint.ca/cutsheet/202510517/1/34-Puncheon-Way,202510517,"Welcome to this stunning contemporary home in sought-after Brookline Park, where upscale design meets everyday comfort. This 5-bedroom, 4.5-bath residence offers over 3,390 sq. ft. of thoughtfully crafted living space. The striking exterior showcases sleek modern paneling, elegant planter beds, exposed aggregate driveway and front steps, and a private balcony off the primary suite.  Step inside to a showpiece kitchen tailored for both function and style; complete with full-height cabinetry, natural gas stove, a walk-in pantry, stone countertops and a 9ft island that anchors the space. A detailed backsplash and under-cabinet lighting adds sophistication while offering easy maintenance. The open-concept layout flows effortlessly into the living room, where a 50” electric fireplace creates a cozy focal point. A dedicated main-floor office positioned close to the front entrance provides the ideal work-from-home space.  Upstairs, the primary suite is a true retreat with its own private balcony, luxurious ensuite with custom tile shower, and walk-in closet. A second bedroom also enjoys its own ensuite, while two additional bedrooms share a large, beautifully finished 5pc bathroom. A convenient upper-level laundry room completes the floor.  The walkout lower level expands your living options with a fifth bedroom, full bath, oversized rec room, wet bar rough-in; perfect for entertaining or multigenerational living. Comfort is prioritized with a state-of-the-art, high-efficiency VRV ducted heat pump system offering zoned climate control throughout the home.  Backed by a 10-year Atlantic New Home Warranty with 9 years remaining. A rare blend of modern luxury and everyday practicality, this home truly stands out.",2025-05-09,1074900,34 Puncheon Way,Bedford,B4B 2K9,5,5,[],41507997,Single Family,Detached,2 Level,30x50.5,1,5,4 / 1,"2,327 sqft","3,390 sqft","5,253 sqft","5,253 sqft","$961,300 (2025)",N/A,Asphalt Shingle,"Other, Stone, Brick, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Ceramic, Hardwood",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated (single, built-in, heated)",Exposed Aggregate (driveway - exposed aggregate),No,N/A,"Gas Stove(s), Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation), Central Vac Roughed In","Landscaped, Level","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer - Electric, Refrigerator, Stove - Gas, Washer","Fridge, Stove, Dishwasher, Washer, Dryer",Hallway Mirror,None,Engel & Volkers,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Puncheon Way, Bedford","129 Puncheon Way, Bedford, NS (NOVA SCOTIA)","Unit 52, 129 Puncheon Way",https://www.viewpoint.ca/cutsheet/202428195/1/Unit-52-129-Puncheon-Way,202428195,"Cresco proudly presents The Baker on Puncheon Way, an elegant detached home in the heart of Brookline Park, The Parks of West Bedford. This newly construction 2-storey design boasts 2,379 SQ FT of luxurious living space, featuring 3 bedrooms, 3.5 bathrooms, and the added convenience of a walkout basement. Superior features and finished elevate the home's appeal, including a linear fireplace feature wall and the latest technology- a multi-zone fully ducted heat pump so you can control heat and cooling on each level! The flooring has been upgraded to engineered hardwood and porcelain tiles throughout, quartz countertops grace the kitchen and bathrooms, and an upgraded plumbing package enhances the bathroom experience. Don't miss the chance to make The Baker your own, offering a harmonious blend of refined design and comfort.",2024-12-12,801900,"Unit 52, 129 Puncheon Way",Bedford,B4B 1S9,3,4,[],41520685,Single Family,Detached,2 Level,22x45,N/A,3,3 / 1,"1,688 sqft","2,379 sqft","7,467 sqft","7,467 sqft","$712,600 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated (single, built-in)",Paved,No,N/A,"Ensuite Bath, See Remarks, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Canoe Crescent, Hammonds Plai","156 Canoe Crescent, Hammonds Plai, NS (NOVA SCOTIA)","Unit 123, 156 Canoe Crescent",https://www.viewpoint.ca/cutsheet/202506156/1/Unit-123-156-Canoe-Crescent,202506156,"Facsimile - custom build opportunity by The Scott Smith Building Company on Canoe Crescent (lot 123), Voyageur Lakes in Hammonds Plains. Canoe Crescent is a new street offering luxury new construction homes and is highly sought after. This lot is 200ft wide x 400ft deep (1.6 acres) and offers large level grading perfectly suited for a bungalow on slab plan. The sunsets in the backyard are breathtaking. The featured plan can be up to 5 Bedrooms, 3.5 bathroom. Customize your finishes with the designer. This is estate style living minutes away from West Bedford. Enjoy the large lots sizes and privacy (plus parking for your whole car collection). Features 2 ensuites one on main and one on the upper level. 12 Ft Ceilings in the main living area. Flexible design - have something else in mind? Send it our way and we will happily let you know if it is possible. Did you know that Voyageur Lakes was originally made as an equestrian development? If you look closely on Canoe Crescent you can see the original riding ring space used for training / walking the horses.",2025-03-28,1450000,"Unit 123, 156 Canoe Crescent",Hammonds Plains,B4B 2A6,4,4,[],41529330,Single Family,Detached,"Bungalow, 2 Level, 1.5 Level",76 x 76.6,N/A,4,3 / 1,"3,333 sqft","3,333 sqft","70,255 sqft (1.6 acres)","70,255 sqft (1.6 acres)","$250,000 (2025)",N/A,Asphalt Shingle,"Other, Stone, Brick, Vinyl",Slab,None,"Engineered Hardwood, Tile, Laminate","Heat Pump, Fireplace, Ducted Cooling",Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double, Built-in, Heated, Wired (double, attached, heated)",Parking Space(s) (space for 5+ cars easily with the lot size),No,N/A,"Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)","Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet",None,N/A,N/A,Propane Tank,Re/max Nova (halifax),No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Canoe Crescent, Hammonds Plai","372 Canoe Crescent, Hammonds Plai, NS (NOVA SCOTIA)",372 Canoe Crescent,https://www.viewpoint.ca/cutsheet/202510233/1/372-Canoe-Crescent,202510233,"A Show-Stopping Masterpiece - Brand New Construction with Style, Space, and Sophistication!  Step into luxury with this exceptional 5-bedroom, 3.5-bath construction home that's designed to impress at every turn. From the moment you enter the open-concept foyer, you're greeted by a stunning 20-foot ceiling in the grand living room, anchored by a striking fireplace and full-height windows that flood the space with natural light. At the heart of the home, is a chef's dream - boasting premium finishes, sleek cabinetry, and an expansive island. The custom kitchen by Mother Hubbard's kitchens. Tucked just behind is a full butler's pantry for effortless entertaining, and a mudroom that connects directly to your oversized triple-car garage. The bright and spacious dining room is ideal for hosting holidays and family gatherings, leading to your own private retreat - a luxurious primary suite with an impressive walk-in closet and a 5-piece spa-inspired ensuite that's nothing short of breathtaking. On the opposite wing of the main level, you '11 find two generous bedrooms with a stylish Jack & Jill bathroom, as well as a dedicated home office that overlooks the backyard - perfect for remote work - and a convenient half bath nearby. Upstairs, a flexible open loft offers the perfect spot for a home gyn, playroom, or study area, alongside two additional bedrooms, a full bath, and an expansive rec room that spans over the garage - giving you all the space your growing family could need. Crafted with comfort, function, and elegance in mind, this home is the total package - a true showstopper you'll be proud to call your own.",2025-05-08,1995000,372 Canoe Crescent,Hammonds Plains,B4B 2P5,5,4,[],41529280,Single Family,Detached,2 Level,108x62-jogs,N/A,5,3 / 1,"4,766 sqft","4,766 sqft","68,596 sqft (1.6 acres)","68,569 sqft (1.6 acres)","$250,000 (2025)",Potential,"Asphalt Shingle, Metal","Brick, Vinyl",Slab,None,"Tile, Vinyl Plank","Baseboard, Heat Pump, Ductless Cooling, Ducted Cooling",Yes,N/A,"Electric, Propane",Drilled Well,Septic,"Yes, Attached, Triple (triple)","Paved, Double (double, paved)",No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Cleared, Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Oven, Refrigerator, Stove, Washer/Dryer Combo",All appliances,N/A,Propane Tank,The Agency Real Estate Brokerage,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Canoe Crescent, Hammonds Plai","414 Canoe Crescent, Hammonds Plai, NS (NOVA SCOTIA)",414 Canoe Crescent,https://www.viewpoint.ca/cutsheet/202503658/1/414-Canoe-Crescent,202503658,"Welcome to 414 Canoe Crescent, a stunning new luxury home in the prestigious Voyageur Lakes Subdivision. This exquisite property offers an open concept living space, featuring 5 bedrooms, 4.5 bathrooms, and a spacious home office — designed for the ultimate in comfort and sophistication with 3814 sqft of living space.   The sun-filled main floor showcases a high-end kitchen with premium Samsung appliances, flowing seamlessly into the elegant dining and living areas overlooking the backyard. The private primary bedroom offers a spa-inspired ensuite and walk-in closet, while two additional bedrooms share a beautifully appointed full bath.  The fully finished lower level is perfect for entertaining, complete with a large rec room, stylish wet bar, private office, and a guest suite with its own ensuite and walk-in closet. A generous storage room and dedicated laundry area add to the home's thoughtful design.  Outside, the property will be professionally landscaped and paved, creating a show-stopping exterior to match the luxurious interior.  Situated in one of Halifax’s most desirable communities, 414 Canoe Crescent offers an unparalleled lifestyle of elegance and convenience.  Don't miss your chance to make this extraordinary home your own!",2025-02-27,1285000,414 Canoe Crescent,Hammonds Plains,B4B 2P5,5,5,[],41529058,Single Family,Detached,Split Entry,62 x 45 (+-jogs),N/A,5,4 / 1,"1,907 sqft","3,814 sqft","80,925 sqft (1.9 acres)","80,925 sqft (1.9 acres)","$250,000 (2025)",N/A,Asphalt Shingle,"Other, Brick, Vinyl, Concrete",Poured Concrete,Fully Developed,"Tile, Laminate, Vinyl","Baseboard, Heat Pump",N/A,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double (attached, double)",Paved,No,N/A,"Air Exchanger, Ensuite Bath, Balcony, HRV (Heat Recovery Ventilation), Sump Pump",Partial Cleared,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer",N/A,N/A,None,Re/max Nova (halifax),No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Duff Court, Bedford","9 Duff Court, Bedford, NS (NOVA SCOTIA)","Unit 25, 9 Duff Court",https://www.viewpoint.ca/cutsheet/202510162/1/Unit-25-9-Duff-Court,202510162,"Cul de sac living with this 4-bedroom Shaughnessy-built home that is both beautiful and functional. With 3 bedrooms up and 1 on the lower level, this property has room for everyone. Enter into your foyer with coat closet and then up the stairs to a convenient office (or separate sitting room) and through to your open kitchen/dining/living room. A walk-in pantry with pocket door and powder room complete this level. Don't forget to step outside your patio door to your over-sized (18 x 12 feet) composite/maintenance-free back deck. Some other great features of this home include: 2,772 sq feet of living space, kitchen cabinets to the ceiling, oversized windows, soft-close doors and drawers, large island with room to seat 4, stylish engineered hardwood & ceramic flooring, spa ensuite, quartz countertops in the kitchen and baths, custom ensuite shower, basement wet bar, electric fireplace, garage door remote, beautiful maintenance-free metal accent siding on the front of the house and much more!",2025-05-07,869900,"Unit 25, 9 Duff Court",Bedford,B4B 2P1,4,4,[],41525858,Single Family,Detached,2 Level,22 x 47.5,N/A,4,3 / 1,"2,034 sqft","2,772 sqft","4,254 sqft","4,254 sqft","$220,000 (2025)",N/A,Asphalt Shingle,"Steel, Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated (single built in)",Paved (paved driveway),No,N/A,"Fireplace(s), HRV (Heat Recovery Ventilation)","Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Duff Court, Bedford","15 Duff Court, Bedford, NS (NOVA SCOTIA)","Unit 22, 15 Duff Court",https://www.viewpoint.ca/cutsheet/202403170/1/Unit-22-15-Duff-Court,202403170,"Unveiling The Forbes by Cresco, an epitome of refined living in the prestigious Brookline Park of The Parks of West Bedford. This 3 level home is listed with a finished lower level, and has 3 bedrooms, 3.5 bathrooms, an open-concept main floor with an office in addition to the living room, dining room and family room! Enjoy the luxurious touch of engineered hardwood and porcelain tile flooring, and appreciate the finer details, including soft-close mechanisms on all cabinetry, quartz countertops in the kitchen and bathrooms, and an upgraded plumbing package, and linear fireplace feature wall. Benefit from natural gas, this home is heated with a fully ducted heat pump with NG back-up as well as gas lines to the stove and BBQ. 1 Year Builder Warranty and 10 Year Atlantic Home Warranty are included.",2024-02-21,799900,"Unit 22, 15 Duff Court",Bedford,B4B 2P2,3,4,[],41525825,Single Family,Detached,3 Level,22 x 42.5,N/A,3,3 / 1,"1,772 sqft","2,403 sqft","4,254 sqft","4,254 sqft","$448,000 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Laminate, Porcelain",Heat Pump,Yes,N/A,Natural Gas,Municipal,Municipal,"Yes, Single, Built-in, Heated (single, built-in, heated)",Paved,No,N/A,"Ensuite Bath, See Remarks, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
