subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned,pid_s
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Belvar Drive, Hammonds Plai","834 Belvar Drive, Middle Sackville, NS (NOVA SCOTIA)",834 Belvar Drive,https://www.viewpoint.ca/cutsheet/202525893/1/834-Belvar-Drive-Middle-Sackville,202525893,"Imagine starting every day in a stunning home designed around your life style needs...Wake up to the serene sounds of nature, looking out to the beautiful vistas through your huge expanse of windows facing your private yard. Your beautifully detailed custom shower provides the perfect invigorating aromas tingling your senses until the smell of fresh brewed coffee takes over...your coffee station is well stocked & ready! Enjoy your seasonally changing vistas from every beautiful space in your great room with soaring ceiling, well appointed kitchen with huge pantry, spacious island with seating, dining space set for a crowd of family & friends, entertaining with the convenience of a separate bar space and of course a great flow to your outdoor space with huge covered patio area, overlooking the perfect pool location...this home truly has it all! Flow, space, highest quality finishes, tech savvy components for work ease & entertainment, recreational & games area, family space, and of course your private spaces for that all important ""you time""! One level living at it finest, designed for modern living now and into the future...book yourself time to explore all the options PEAK AWARD ""BUILDER OF THE YEAR 2026"" ReDesigns Construction offers in this exquisite life style home as well as other available options! Life is definitely better at the lake...McCabe Lake Estates awaits!*This is a new construction listing & all photos are work completed by ReDesigns Construction in various finished builds to show available finishes*",2025-10-14,1398800,834 Belvar Drive,Middle Sackville,B4B 2S6,4,4,[],41487752,Single Family,Detached,Bungalow,Irregular,N/A,4,3 / 1,"3,470 sqft","3,470 sqft","80,547 sqft (1.9 acres)","80,547 sqft (1.9 acres)","$150,000 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl","Slab, Poured Concrete",Other,"Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Triple, Heated (attached,triple, heated)",N/A,No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",N/A,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Waynesboro Avenue, Lucasville","130 Waynesboro Avenue, Middle Sackville, NS (NOVA SCOTIA)",130 Waynesboro Avenue,https://www.viewpoint.ca/cutsheet/202525880/1/130-Waynesboro-Avenue-Middle-Sackville,202525880,"Welcome to HRM's newest gem wrapping the shores of iconic McCabe Lake and providing an amazing peaceful environment for your new custom build bungalow! This gorgeous lot is the perfect location across from the lake and surrounded by mature hardwoods enveloping you in nature as the backdrop to your stunning new bungalow. Luxurious one level living complete with soaring ceiling heights, expansive efficient windows, gorgeous gas fireplace sets the ambiance in the open concept great room. This kitchen is truly a dream to enjoy with the spacious pantry for amazing storage and tons of counter space complete with coffee bar, huge island with plenty of seating, solid wood cabinet components providing the highest quality to meet & exceed all your kitchen needs, and of course finished with the most beautiful stone counters...where beauty & function truly work together to provide the very best! Your primary bedroom suite with well appointed closet & the perfect ensuite bath is warm, welcoming and the perfect place to relax and unwind....the secondary bedrooms are well located to provide privacy & convenience plus share a second full bath. You will enjoy the convenient mud room with all the handy storage and the convenience of the connection directly from the 2 car garage through the mudroom to the pantry and the separate laundry room making even the mundane chores more enjoyable! This custom home designed & built by PEAK AWARD WINNING ""BUILDER OF THE YEAR 2026"" ReDesigns Construction and is designed for fabulous function, exquisite quality in every aspect, and invitingly beautiful to live in. Energy efficient heat pump system designed for maximum comfort in heating & cooling...you will love life in McCabe Lake Estates... Welcome Home!!*This is a new construction listing & all photos are work completed by ReDesigns Construction in various finished builds to show available finishes*",2025-10-14,1239000,130 Waynesboro Avenue,Middle Sackville,B4B 2S6,3,4,[],41487828,Single Family,Detached,Bungalow,irregular,N/A,3,3 / 1,"2,980 sqft","2,980 sqft","90,029 sqft (2.1 acres)","90,029 sqft (2.1 acres)","$150,000 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Slab,None,"Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double (attached, heated, double)",N/A,No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",Level,"Electrical, Cable, High Speed Internet",N/A,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Waynesboro Avenue, Lucasville","181 Waynesboro Avenue, Middle Sackville, NS (NOVA SCOTIA)",181 Waynesboro Avenue,https://www.viewpoint.ca/cutsheet/202525625/1/181-Waynesboro-Avenue-Middle-Sackville,202525625,"Imagine waking up in a stunning lakefront home where every day feels like vacationing in your custom designed & built new construction home with amazing lakefrontage on one of the best coves on fabulous McCabe Lake...boating, jet skis, water skiing, fishing, swimming all summer long...all the benefits of cottage living mere minutes to the city centre or the airport...life is better at the lake! Built by CHBANS PEAK AWARD ""Builder of The Year 2026"" ReDesigns Construction assures you the very best in design, quality, attention to detail, technology, energy efficiency and so much more...truly the best combination of location, high quality build and lifestyle...home & cottage all under one well designed, quality built roof with all the amenities & lifestyle you've been dreaming of! This stunning bungalow features exquisite lake views, generously sized spaces ready to entertain family & friends and provide the ease of low maintenance for you with 4 bedrooms, 5 baths, soaring high ceilings in the great room & dining space, stunning well appointed kitchen ...oriented to maximize privacy & gorgeous lake views. Primary bedroom suite is a private oasis where you will love to unwind at the end of your busy day & provides ample space to relax in style plus a well positioned ensuite bath with all the luxury ready for you! The  lower level with walkout provides the ultimate in entertaining with bar, games area, entertainment spaces, additional bedroom spaces with adjoining baths, and the entire back of this property features expansive windows to enjoy your private oasis & lifestyle!. This sought after McCabe lake frontage is an amazing opportunity to own your own brand new piece of paradise...you truly will not want to leave home! *This is a new construction listing & all photos are work completed by ReDesigns Construction in various finished builds to show available finishes*",2025-10-09,2984000,181 Waynesboro Avenue,Middle Sackville,B4B 2S6,5,4,[],41487778,Single Family,Detached,Bungalow,irregular,N/A,5,3 / 1,"2,690 sqft","4,855 sqft","99,781 sqft (2.3 acres)","99,781 sqft (2.3 acres)","$550,000 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double, Heated (attached , heated)",N/A,Yes,"Access: Lake, View: Lake","Ensuite Bath, Balcony, Propane Fireplace, HRV (Heat Recovery Ventilation)",Level,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Marwood Drive, Lucasville","177 Marwood Drive, Middle Sackville, NS (NOVA SCOTIA)",177 Marwood Drive,https://www.viewpoint.ca/cutsheet/202525753/1/177-Marwood-Drive-Middle-Sackville,202525753,"Welcome to HRM's newest & best kept secret, McCabe Lake Estates, bordering the shores of iconic McCabe Lake, phase 1 (of 7 phases) welcomes you to mature treed private lots ready to become your oasis as you arrive home to your new fully custom home designed & built by CHBANS PEAK AWARD winning ""BUILDER OF THE YEAR 2026"" ReDesigns Construction  exquisite quality custom bungalow!!Step inside to the expansive high ceilings gracing the open concept great room bathed in natural light. The flow to the elegant spacious kitchen complete with huge pantry & massive island connecting your gorgeous dining space wrapped in windows!  The well organized mudroom greets family entering via the oversized double garage, your superb laundry room takes the mundane chore to almost be fun! Bedrooms are spacious with generous well designed closets, the primary suite captures private views of your nature filled lot while providing a private quiet space to relax, enjoy your soaker tub & custom shower...your closet is over the top with optimal storage elegantly keeping your wardrobe organized...so much to love here!. Lower level boasts huge windows & great natural light while providing the ultimate entertainment & family friendly spaces complete with games & tech areas plus a gorgeous bar, walkout to the yard, 2 additional bedrooms and well appointed full bath. And let's not forget the utilities that keep this gorgeous home warm & cozy in winter plus cool & enjoyable all summer! Custom designed for the best possible use of spaces providing the perfect backdrop for your wonderful family to make & share memories while providing the ultimate comfort for many years to come!*This is a new construction listing & all photos are work completed by ReDesigns Construction in various finished builds to show available finishes*",2025-10-10,1375800,177 Marwood Drive,Middle Sackville,B4B 2S6,4,3,[],41487679,Single Family,Detached,Bungalow,irregular,N/A,4,3 / 0,"2,015 sqft","3,680 sqft","86,534 sqft (2.0 acres)","86,534 sqft (2.0 acres)","$150,000 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double (attached, heated, double)",N/A,No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",Level,"Electrical, Cable, High Speed Internet",N/A,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Marwood Drive, Lucasville","294 Marwood Drive, Middle Sackville, NS (NOVA SCOTIA)",294 Marwood Drive,https://www.viewpoint.ca/cutsheet/202602319/1/294-Marwood-Drive-Middle-Sackville,202602319,"Welcome to 294 Marwood Drive in McCabe Lake Estates. Situated on a 2-acre lot, this new two-storey slab-on-grade home offers approx. 2,900 sq. ft. including an attached double garage. The open-concept main level features 9’ ceilings, an electric fireplace, large windows, and a custom Mother Hubbard’s kitchen with quartz countertops, ceiling-height cabinetry, luxury light fixtures, premium finishings, pantry, and appliances included.  Upstairs includes a spacious primary suite with walk-in closet and ensuite, plus two additional bedrooms and full baths with double vanities. Additional features include ductless heat pumps with electric backup, EV charger rough-in, insulated foundation, Koltech windows, modern exterior finishes, Ecoflo biofilter septic system, and the option to select limited finishes.",2026-02-06,949900,294 Marwood Drive,Middle Sackville,B4B 2T3,4,3,[],41487737,Single Family,Detached,2 Level,63x35,N/A,4,3 / 0,"2,279 sqft","2,279 sqft","86,541 sqft (2.0 acres)","86,541 sqft (2.0 acres)","$150,000 (2026)",N/A,Asphalt Shingle,"Stone, Aluminium Siding, Vinyl",Slab,None,"Ceramic, Laminate, Hardwood","Baseboard, Heat Pump, Fireplace, Ductless Cooling",Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double, Heated (double attached and heated)",Paved,No,N/A,"Air Exchanger, Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation), Central Vac Roughed In",Cleared,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave, Range - Electric, Refrigerator, Washer",NONE,N/A,None,Re/max Nova,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","4 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 1, 4 Garvey Court",https://www.viewpoint.ca/cutsheet/202607825/1/Unit-1-4-Garvey-Court-Bedford,202607825,"Discover modern comfort and flexibility in the ""Becca"" model at The Parks of West Bedford.This ground-level entry home redefines convenience and style with a host of desirable features.  Step into luxury on Hydroplank Laminate flooring spanning all three levels, complemented by two elegant hardwood staircases. Solid surface countertops grace every space, ensuring both durability and aesthetic appeal throughout.  Enjoy new home living! Electric baseboard heat is complemented by ductless heat pumps in key living spaces, providing efficient climate control year-round.",2026-04-17,749900,"Unit 1, 4 Garvey Court",Bedford,B4B 2V6,3,4,[],41548066,Single Family,Detached,2 Level,22x38,N/A,3,2 / 2,"1,584 sqft","2,113 sqft","10,337 sqft","10,337 sqft","$320,000 (2026)",N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Laminate","Baseboard, Heat Pump",N/A,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (built-in, single, heated, wired)","Paved, Double",No,N/A,"Air Exchanger, Ensuite Bath, HRV (Heat Recovery Ventilation)","Wooded/Treed, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","7 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 50, 7 Garvey Court",https://www.viewpoint.ca/cutsheet/202607814/1/Unit-50-7-Garvey-Court-Bedford,202607814,"Meet Haley! An adorable new 2-storey model presented by Rooftight Homes on Garvey Court in The Parks of West Bedford. This 4 bedroom 3.5 bathroom layout efficiently utilizes over 2200 sq/ft of luxurious living space.   The warm open concept kitchen and living room on the main level has access to the back deck off the dining area, a main floor powder room, and access to the garage. Upstairs you will find 3 bedrooms including the primary bedroom with ensuite bathroom, the main bathroom, and laundry. Downstairs you will find the fourth bedroom, rec space, utility room, and storage. Carpetless on all levels with hardwood staircases - there are several other options to choose from if purchasing pre-construction! This model also includes upgrades such as hydroplank throughout, 2 hardwood staircases, 2 ductless heat pumps, and upgraded cabinetry (ask for details of our cabinetry Silver Package).   Located in the prestigious Brookline Park community, this property is not just a home but a statement. Experience the pinnacle of West Bedford living with unparalleled amenities and a serene neighborhood ambiance.",2026-04-17,809900,"Unit 50, 7 Garvey Court",Bedford,B4B 2V7,3,4,[],41548553,Single Family,Detached,2 Level,24 x 42.4,N/A,3,2 / 2,"1,533 sqft","2,204 sqft","5,328 sqft","4,740 sqft","$320,000 (2026)",N/A,Fibreglass,"Other, Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Tile, Laminate","Baseboard, Heat Pump, Fireplace, Ductless Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (attached single heated)",Double,No,N/A,"Air Exchanger, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)","Cleared, Partial Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","11 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 49, 11 Garvey Court",https://www.viewpoint.ca/cutsheet/202607815/1/Unit-49-11-Garvey-Court-Bedford,202607815,"Meet Brynn! This striking 2-storey, 4 bedroom, 3 and a half bathroom home in the heart of The Parks of West Bedford. The list of features is long, to highlight a few: single attached garage, quartz countertops, spacious pantry, walk out basement, ductless heat pumps, 3 ample bedrooms upstairs including a large primary bedroom with walk in closet & beautiful 5 piece ensuite, hardwood staircases, a 4th bedroom downstairs, large recreation room, and so much more! Located in the prestigious Brookline Park community, this property is not just a home but a statement. Experience the pinnacle of West Bedford living with unparalleled amenities and a serene neighborhood ambiance. Purchase as a pre-construction home and you will be able to choose from a variety of selections and upgrade options! While there is not currently a model finished in the Parks of West Bedford there is an information centre located at 2 Pearlgarden Close to visit to learn more about the builder and this incredible build! Other lots available on Garvey Court for this model.",2026-04-17,879900,"Unit 49, 11 Garvey Court",Bedford,B4B 2V7,4,4,[],41548546,Single Family,Detached,2 Level,22 x 47,N/A,4,3 / 1,"1,753 sqft","2,503 sqft","4,642 sqft","4,640 sqft","$320,000 (2026)",N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Laminate","Baseboard, Heat Pump, Fireplace, Ductless Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)","Paved, Double",No,N/A,"Air Exchanger, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)","Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","16 Garvey Court, Bedford West, NS (NOVA SCOTIA)","Unit 4, 16 Garvey Court",https://www.viewpoint.ca/cutsheet/202605700/1/Unit-4-16-Garvey-Court-Bedford-West,202605700,"Meet the “Becca” model by Rooftight Homes, now available on Garvey Court in The Parks of West Bedford, offering a perfect blend of style, space, and modern functionality. Garvey Court represents the final phase of this highly sought-after community, making this a rare opportunity to secure a new construction home in one of Halifax’s most established and desirable neighbourhoods. This thoughtfully designed ground-level entry home offers a functional and stylish layout across three levels. Featuring 9-foot ceilings on both the main level and basement, the home feels bright and spacious throughout. Durable laminate flooring runs throughout all levels, complemented by two hardwood staircases that add both elegance and continuity. The main living area showcases an open-concept design, highlighted by an upgraded kitchen with quality finishes, a full walk-in pantry, and upgraded plumbing fixtures. A sliding patio door leads to the back deck, creating a seamless connection between indoor and outdoor living. The main floor includes a large living room featuring a natural gas fireplace. Upstairs, the primary suite offers a comfortable retreat, complete with a walk-in closet and a beautifully finished ensuite featuring a custom tiled shower. Additional bedrooms and flexible living spaces provide room for families of all sizes. This home is equipped with a fully ducted heat pump system, providing efficient heating and cooling year-round. The Becca model offers the opportunity to personalize your home with a wide range of selections. To better understand the layout and flow of this design, buyers are encouraged to view completed similar models available in The Parks of Lake Charles. Located in the highly sought-after Parks of West Bedford, this home offers access to top-rated schools, parks, walking trails, and everyday amenities, making it an exceptional opportunity in one of Halifax’s premier communities.",2026-03-27,799900,"Unit 4, 16 Garvey Court",Bedford West,B4B 2V6,3,4,[],41548090,Single Family,Detached,2 Level,22 x 38,N/A,3,2 / 2,"1,584 sqft","2,161 sqft","5,631 sqft","5,631 sqft","$320,000 (2026)",N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Laminate","Baseboard, Heat Pump, Fireplace, Ducted Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (built-in, single, heated, wired)","Paved, Double",No,N/A,"Air Exchanger, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)","Wooded/Treed, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","23 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 46, 23 Garvey Court",https://www.viewpoint.ca/cutsheet/202608032/1/Unit-46-23-Garvey-Court-Bedford,202608032,"Welcome to the Brynn, a stunning two storey home offering 4 bedrooms and 3.5 bathrooms in the final phase of The Parks of West Bedford, one of Halifax’s most sought after communities. With limited lots remaining on Garvey Court, this is a rare opportunity to secure a brand new home in a neighbourhood that is nearly sold out. Designed for modern living, this upgraded home features 9 foot ceilings on both the main level and fully finished basement, creating an airy and open feel throughout. The main living space is both stylish and functional, highlighted by a natural gas fireplace and seamless laminate flooring throughout. The thoughtfully upgraded kitchen is the heart of the home, complete with elevated finishes, a full walk in pantry, and natural gas hookups for a range and BBQ, perfect for entertaining and everyday convenience. Two hardwood staircases lead to the upper level, where the spacious primary suite offers a true retreat with two walk in closets and a beautifully appointed ensuite featuring a fully custom tiled shower and upgraded plumbing fixtures. The fully finished lower level extends your living space with a large rec room and a full wet bar with plumbing, ideal for hosting or relaxing with family and friends. Enjoy year round comfort with a fully ducted, all electric heat pump system, providing efficient heating and cooling throughout the entire home. This is your chance to build new in the final chapter of West Bedford. As a pre construction opportunity, you will have the ability to personalize finishes and make the Brynn truly your own. While no completed model is currently available in West Bedford, similar homes can be viewed in The Parks of Lake Charles to experience the quality and craftsmanship firsthand. Don’t miss your opportunity, final lots now available on Garvey Court.",2026-04-20,918900,"Unit 46, 23 Garvey Court",Bedford,B4B 2V7,4,4,[],41548512,Single Family,Detached,2 Level,22 x 47,N/A,4,3 / 1,"1,753 sqft","2,503 sqft","4,422 sqft","4,422 sqft","$320,000 (2026)",N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed","Tile, Laminate","Baseboard, Heat Pump, Fireplace, Ducted Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)","Paved, Single (driveway, street)",No,N/A,"Air Exchanger, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)","Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","24 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 6, 24 Garvey Court",https://www.viewpoint.ca/cutsheet/202605944/1/Unit-6-24-Garvey-Court-Bedford,202605944,"Introducing “The Isobel” by Rooftight Homes, a beautifully designed two-storey offering 2,563 sq ft of finished living space on Garvey Court, the newest street in Brookline Park, The Parks of West Bedford. As the final phase of this highly sought-after community, Garvey Court represents a rare opportunity to secure new construction in one of Halifax’s most established and desirable neighbourhoods. This thoughtfully designed home features 9-foot ceilings on both the main level and the fully finished basement, creating a bright and spacious feel throughout. The lower level includes a recreation room, fourth bedroom, and full bathroom, offering excellent flexibility for family living or guests. The main level offers an expansive layout ideal for modern living, complete with an upgraded kitchen featuring quality finishes and a full walk-in pantry. A dedicated office or den provides additional functional space, while the large living room is anchored by a natural gas fireplace. Durable laminate flooring runs throughout the home for a clean and cohesive look. Two hardwood staircases add both style and function, leading to the upper level where the primary suite offers a walk-in closet and a beautifully appointed ensuite with a custom tiled shower. Additional bedrooms and well-designed living spaces provide comfort and flexibility for families of all sizes. Comfort is ensured year-round with a fully ducted heat pump system, providing efficient heating and cooling throughout the home. Upgraded plumbing fixtures and thoughtful finishes further enhance the overall quality and design. To better understand the layout, design, and quality of construction, buyers are encouraged to view completed similar homes available in The Parks of Lake Charles. Located in the highly sought-after Parks of West Bedford, this home offers access to excellent schools, parks, walking trails, and everyday amenities, making it an exceptional opportunity in one of Halifax’s premier communities.",2026-03-31,849900,"Unit 6, 24 Garvey Court",Bedford,B4B 2V6,4,4,[],41548116,Single Family,Detached,3 Level,42 x 22,N/A,4,3 / 1,"1,896 sqft","2,563 sqft","5,027 sqft","5,027 sqft","$320,000 (2026)",N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,Fully Developed,"Tile, Laminate","Baseboard, Heat Pump, Fireplace, Ducted Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Single, Built-in, Heated, Wired (single, attached 14 x 21)","Paved, Double (garage, driveway)",No,N/A,"Air Exchanger, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)","Wooded/Treed, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","50 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 11, 50 Garvey Court",https://www.viewpoint.ca/cutsheet/202529728/1/Unit-11-50-Garvey-Court-Bedford,202529728,"Introducing The Summit on Garvey Court, the last cul-de-sac in this phase of The Parks of West Bedford. With 2,657 sq. ft. of living space, 4 bedrooms, and 3.5 bathrooms, this design is made for buyers who want serious main-floor presence and clearly defined living zones.The main level delivers in a big way with 9ft ceilings and multiple spaces that actually work for real life: a living room, family room, dining area, and kitchen, complete with a butler’s pantry and a dedicated office area. Whether you’re hosting, working from home, or spreading out as a family, this floor plan gives you options. Upstairs features 3 bedrooms, led by a standout primary suite with a custom tiled shower, freestanding tub, double sinks, and a walk-in closet that feels like a retreat. The lower level is designed to feel separate and private, offering its own tucked-away space. Here you’ll find a recreation room with wet bar rough-in, a bedroom, full bathroom, and plenty of flexibility for guests or extended family. The Summit is all about multiple living areas and a layout that adapts as life evolves. Secure your place in West Bedford’s most sought after master-planned community, now entering its final chapter.",2025-12-29,859900,"Unit 11, 50 Garvey Court",Bedford,B4B 2L1,4,4,[],41548165,Single Family,Detached,3 Level,22x46,N/A,4,3 / 1,"1,948 sqft","2,657 sqft","9,133 sqft","9,133 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Steel, Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate, Porcelain",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired.)",Paved,No,N/A,"Ensuite Bath, See Remarks, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","97 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 39, 97 Garvey Court",https://www.viewpoint.ca/cutsheet/202529732/1/Unit-39-97-Garvey-Court-Bedford,202529732,"Introducing The Jade on Garvey Court, the newest and final release in The Parks of West Bedford. This is the home for buyers who want more room, more presence, and more flexibility. Offering just over 2,800 sq. ft. 4 bedrooms, 3/1 baths across 3 floors with a walkout lower level, The Jade delivers space in all the right places. The main floor makes a statement with 9ft ceilings, a mudroom and walk-in pantry, a 6ft kitchen island with overhang, and a sleek linear fireplace feature wall that anchors the living space. Large windows bring in abundant natural light in the open main floor space. Upstairs, three spacious bedrooms await, including a standout primary suite designed for those who want extra breathing room and is perfectly positioned to overlook the private backyard. The walkout lower level adds versatility with its own entrance if desired, a family room with wetbar rough-in, a bedroom, full bathroom, linen closet, generous storage, and 9ft ceilings - ideal for extended family. Cresco includes engineered hardwood flooring, quartz countertops, and a fully ducted heat pump with natural gas backup, plus many other premium finishes which are all built into the price. Bigger, brighter, and built to adapt- the Jade stands apart and is ready for Summer 2026!",2025-12-29,887900,"Unit 39, 97 Garvey Court",Bedford,B4B 2L1,4,4,[],41548447,Single Family,Detached,2 Level,22x52,N/A,4,3 / 1,"1,950 sqft","2,819 sqft","5,705 sqft","5,705 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Steel, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate, Porcelain","Heat Pump, Fireplace",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
